        20       100       100
       555        15        37         8
      1518        33        46         2
      1116        31        36         3
       782        34        23         1
      1435        35        41         1
       385        35        11         8
       540        36        15         4
      1110        30        37         3
       204        12        17        17
       600        24        25        13
       775        31        25         2
       644        14        46         2
       700        35        20         8
       560        40        14         5
      1144        44        26         4
      1104        23        48         4
       770        35        22         1
       940        20        47         3
       286        22        13         7
      1120        35        32         1
