        20       100       100
       360        12        30        18
      1225        35        35         1
       384        32        12        17
      1677        43        39         3
      1012        44        23         4
       460        10        46        12
       230        23        10        12
       693        33        21         2
       480        32        15        17
       800        20        40        10
       714        42        17        10
       345        15        23         3
      1334        29        46         4
      1600        40        40         3
       330        22        15         6
      1575        35        45         1
       130        13        10        47
       510        34        15         5
      1215        27        45         3
      1443        39        37         1
