        20       100       100
       925        37        25         6
       552        46        12         8
       966        46        21         4
       600        25        24         1
       656        16        41         1
      1092        42        26         3
      1833        47        39         2
      1748        46        38         3
       240        20        12        13
       390        39        10        11
       456        19        24        13
       870        30        29         2
       286        13        22         5
      1680        35        48         3
      2156        49        44         4
       960        30        32         9
      1505        43        35         1
       896        32        28         2
       756        21        36         8
       288        12        24         3
