ID,WIDTH,HEIGHT,PROFIT,COPIES
0,71,311,22081,2
1,99,174,17226,6
2,80,182,14560,3
3,90,142,12780,1
4,102,320,32640,1
5,39,323,12597,1
6,62,295,18290,6
7,42,201,8442,1
8,87,143,12441,1
9,65,123,7995,2
10,95,248,23560,2
11,64,299,19136,2
12,96,265,25440,2
13,114,218,24852,1
14,164,365,59860,1
15,101,296,29896,1
16,92,124,11408,2
17,155,266,41230,1
18,93,216,20088,1
19,126,253,31878,1
20,123,224,27552,2
21,103,222,22866,2
22,121,229,27709,2
23,82,130,10660,1
24,53,79,4187,1
25,94,230,21620,4
26,122,304,37088,1
27,156,301,46956,1
28,163,184,29992,1
29,102,261,26622,2
30,69,438,30222,2
31,118,166,19588,3
32,145,308,44660,1
33,130,279,36270,1
34,100,370,37000,2
35,138,275,37950,2
36,107,311,33277,1
37,90,320,28800,1
38,180,316,56880,1
39,200,335,67000,2
40,154,162,24948,3
41,139,319,44341,3
42,104,116,12064,2
43,122,307,37454,6
44,124,345,42780,2
45,199,352,70048,4
46,179,307,54953,2
47,160,358,57280,2
48,81,354,28674,2
49,161,342,55062,1
50,160,335,53600,1
51,133,317,42161,2
52,130,302,39260,2
53,143,323,46189,4
54,188,259,48692,2
55,110,307,33770,2
56,146,365,53290,3
57,88,206,18128,2
58,152,173,26296,2
59,145,373,54085,1
60,127,166,21082,6
61,127,246,31242,4
62,123,177,21771,6
63,189,186,35154,2
64,69,128,8832,16
65,174,307,53418,2
66,87,149,12963,2
67,75,330,24750,2
68,240,230,55200,2
69,238,227,54026,2
70,114,230,26220,2
71,157,331,51967,2
72,161,304,48944,3
73,89,108,9612,2
74,155,298,46190,2
75,128,355,45440,2
76,127,326,41402,2
77,161,344,55384,2
78,148,364,53872,4
79,94,140,13160,2
80,127,302,38354,2
81,164,348,57072,2
82,163,175,28525,2
83,179,304,54416,1
84,132,315,41580,1
85,61,280,17080,2
86,61,93,5673,3
87,64,150,9600,1
88,90,175,15750,1
89,64,116,7424,1
90,84,300,25200,1
91,60,169,10140,1
92,71,180,12780,2
93,61,218,13298,2
94,91,164,14924,6
95,88,287,25256,6
96,81,289,23409,2
97,51,189,9639,2
98,87,247,21489,2
99,71,221,15691,2
100,70,74,5180,2
101,94,281,26414,4
102,59,437,25783,4
103,74,263,19462,2
104,74,261,19314,4
105,105,224,23520,2
106,70,325,22750,4
107,61,307,18727,6
108,59,284,16756,2
109,144,224,32256,1
110,61,252,15372,2
111,62,234,14508,2
112,66,271,17886,2
113,45,204,9180,2
114,114,233,26562,1
115,68,301,20468,2
116,74,299,22126,2
117,65,294,19110,4
118,79,288,22752,2
119,59,248,14632,4
120,62,264,16368,4
121,85,327,27795,2
122,71,287,20377,2
123,84,357,29988,2
124,85,306,26010,2
125,80,267,21360,2
126,92,101,9292,4
127,91,274,24934,2
128,79,260,20540,2
129,77,86,6622,2
130,90,302,27180,2
131,83,98,8134,2
132,85,278,23630,2
133,92,85,7820,2
134,85,92,7820,8
135,85,102,8670,2
136,97,297,28809,2
137,88,290,25520,4
138,87,96,8352,6
139,94,291,27354,2
140,89,302,26878,2
141,83,304,25232,2
142,93,310,28830,2
143,82,310,25420,2
144,80,355,28400,2
145,85,368,31280,2
146,93,313,29109,6
147,82,363,29766,4
148,84,372,31248,2
149,90,351,31590,2
