ID,WIDTH,HEIGHT,PROFIT,COPIES
0,135,528,71280,1
1,91,460,41860,1
2,272,498,135456,1
3,149,537,80013,4
4,172,155,26660,4
5,152,282,42864,2
6,211,358,75538,3
7,162,517,83754,1
8,168,552,92736,1
9,115,731,84065,2
10,201,687,138087,2
11,150,597,89550,2
12,184,673,123832,3
13,165,479,79035,4
14,163,163,26569,4
15,118,481,56758,16
16,336,621,208656,2
17,276,379,104604,2
18,347,420,145740,2
19,394,695,273830,6
20,134,442,59228,2
21,116,372,43152,2
22,164,273,44772,2
23,140,406,56840,2
24,121,284,34364,2
25,120,324,38880,2
26,122,232,28304,2
27,233,286,66638,2
28,156,399,62244,2
29,135,599,80865,2
30,118,541,63838,2
31,143,483,69069,2
32,176,557,98032,2
33,105,542,56910,2
34,171,357,61047,6
35,174,370,64380,2
36,137,338,46306,18
37,85,222,18870,2
38,94,206,19364,2
39,146,411,60006,30
40,260,306,79560,1
41,263,340,89420,3
42,126,345,43470,16
43,139,723,100497,2
44,138,305,42090,2
45,134,407,54538,6
46,189,520,98280,4
47,301,607,182707,4
48,331,316,104596,2
49,283,462,130746,1
