ID,WIDTH,HEIGHT,PROFIT,COPIES
0,54,243,13122,10
1,122,122,14884,1
2,133,300,39900,1
3,138,303,41814,1
4,117,264,30888,1
5,132,258,34056,1
6,160,267,42720,1
7,121,149,18029,1
8,105,162,17010,1
9,100,126,12600,1
10,173,306,52938,1
11,113,335,37855,2
12,161,359,57799,4
13,199,301,59899,4
14,143,312,44616,2
15,94,297,27918,2
16,107,330,35310,2
17,190,278,52820,2
18,173,275,47575,2
19,163,290,47270,2
20,157,275,43175,2
21,119,332,39508,2
22,118,199,23482,2
23,170,184,31280,2
24,112,178,19936,2
25,95,130,12350,2
26,111,118,13098,8
27,104,309,32136,1
28,92,152,13984,2
29,76,162,12312,4
30,81,227,18387,2
31,80,279,22320,16
32,64,183,11712,1
33,107,211,22577,6
34,85,197,16745,2
35,86,141,12126,3
36,72,148,10656,3
37,70,86,6020,1
38,62,176,10912,2
39,74,336,24864,3
40,150,158,23700,1
41,174,184,32016,3
42,71,345,24495,4
43,81,321,26001,6
44,74,169,12506,2
45,75,176,13200,4
46,81,304,24624,2
47,72,308,22176,4
48,90,114,10260,3
49,60,183,10980,2
50,70,195,13650,2
51,65,163,10595,2
52,55,188,10340,2
53,89,192,17088,2
54,91,356,32396,2
55,70,322,22540,1
56,57,158,9006,4
57,102,303,30906,1
58,104,217,22568,1
59,81,253,20493,2
60,72,113,8136,2
61,65,203,13195,4
62,39,68,2652,1
63,58,212,12296,12
64,76,252,19152,2
65,105,185,19425,1
66,72,219,15768,12
67,66,293,19338,4
68,84,129,10836,2
69,77,234,18018,4
70,102,293,29886,2
71,88,296,26048,1
72,83,176,14608,14
73,75,143,10725,2
74,73,269,19637,2
75,273,314,85722,3
76,88,172,15136,3
77,75,210,15750,4
78,110,244,26840,2
79,79,145,11455,2
80,82,154,12628,1
81,65,117,7605,1
82,68,282,19176,2
83,126,206,25956,1
84,136,182,24752,1
85,90,366,32940,2
86,110,372,40920,4
87,66,274,18084,2
88,65,219,14235,1
89,44,240,10560,1
90,130,263,34190,1
91,76,265,20140,4
92,78,89,6942,4
93,84,145,12180,2
94,102,189,19278,3
95,77,279,21483,1
96,95,279,26505,1
97,64,335,21440,2
98,111,307,34077,2
99,93,342,31806,3
100,80,230,18400,4
101,82,88,7216,4
102,60,235,14100,16
103,200,254,50800,2
104,139,198,27522,2
105,168,237,39816,2
106,168,291,48888,6
107,60,241,14460,2
108,53,174,9222,2
109,84,156,13104,2
110,72,208,14976,2
111,62,142,8804,2
112,59,157,9263,2
113,53,111,5883,2
114,115,134,15410,2
115,77,207,15939,2
116,78,346,26988,2
117,63,276,17388,2
118,67,289,19363,2
119,89,255,22695,2
120,58,289,16762,2
121,76,210,15960,6
122,81,179,14499,2
123,71,178,12638,18
124,41,110,4510,2
125,42,103,4326,2
126,66,180,11880,30
127,125,135,16875,1
128,121,198,23958,3
129,69,338,23322,2
130,68,163,11084,2
131,59,193,11387,6
132,158,166,26228,2
133,146,259,37814,1
134,144,236,33984,1
135,111,317,35187,1
136,92,187,17204,4
137,120,207,24840,1
138,166,307,50962,2
139,144,181,26064,4
140,150,153,22950,4
141,94,115,10810,1
142,123,143,17589,2
143,148,147,21756,1
144,117,183,21411,2
145,65,124,8060,2
146,108,158,17064,2
147,79,169,13351,2
148,87,189,16443,2
149,85,138,11730,1
