ID,WIDTH,HEIGHT,PROFIT,COPIES
0,147,206,30282,1
1,95,161,15295,1
2,79,159,12561,8
3,70,68,4760,2
4,55,73,4015,1
5,67,179,11993,4
6,91,193,17563,2
7,54,93,5022,1
8,82,228,18696,2
9,96,207,19872,4
10,90,152,13680,4
11,79,328,25912,2
12,48,191,9168,2
13,74,189,13986,8
14,75,159,11925,2
15,123,182,22386,5
16,87,108,9396,1
17,107,212,22684,1
18,99,193,19107,2
19,95,114,10830,6
20,70,126,8820,4
21,68,122,8296,1
22,166,262,43492,1
23,183,245,44835,1
24,127,148,18796,5
25,70,216,15120,2
26,93,303,28179,6
27,72,301,21672,4
28,81,280,22680,6
29,73,268,19564,2
30,85,201,17085,2
31,81,160,12960,2
32,94,347,32618,2
33,108,149,16092,1
34,98,166,16268,1
35,105,161,16905,2
36,122,142,17324,1
37,155,158,24490,1
38,102,167,17034,6
39,142,133,18886,2
40,77,295,22715,8
41,145,174,25230,1
42,147,347,51009,2
43,166,324,53784,2
44,93,268,24924,2
45,154,199,30646,4
46,79,164,12956,4
47,130,360,46800,2
48,105,330,34650,2
49,81,145,11745,2
50,128,318,40704,4
51,56,355,19880,1
52,32,345,11040,1
53,72,162,11664,1
54,108,115,12420,1
55,39,150,5850,1
56,252,361,90972,1
57,104,175,18200,1
58,49,154,7546,1
59,86,143,12298,1
60,64,113,7232,1
61,78,113,8814,1
62,63,103,6489,1
63,113,206,23278,1
64,82,143,11726,1
65,72,289,20808,2
66,57,120,6840,2
67,82,103,8446,1
68,122,231,28182,2
69,72,186,13392,2
70,41,115,4715,1
71,64,304,19456,2
72,73,184,13432,1
73,64,102,6528,2
74,63,320,20160,6
75,70,256,17920,2
76,70,156,10920,3
77,62,366,22692,1
78,102,331,33762,1
79,161,237,38157,1
80,140,325,45500,1
81,69,244,16836,1
82,73,369,26937,1
83,63,88,5544,1
84,108,200,21600,1
85,198,352,69696,1
86,162,326,52812,6
87,167,165,27555,2
88,132,184,24288,4
89,153,308,47124,7
90,146,145,21170,4
91,162,330,53460,6
92,117,306,35802,3
93,197,294,57918,3
94,155,169,26195,2
95,178,304,54112,8
96,129,331,42699,2
97,98,159,15582,6
98,139,301,41839,4
99,173,346,59858,2
