ID,WIDTH,HEIGHT,PROFIT,COPIES
0,68,101,6868,1
1,106,214,22684,1
2,75,121,9075,1
3,79,247,19513,2
4,49,123,6027,2
5,81,107,8667,1
6,139,245,34055,2
7,67,184,12328,2
8,39,129,5031,1
9,67,252,16884,2
10,70,166,11620,1
11,58,95,5510,2
12,56,265,14840,6
13,68,261,17748,2
14,67,159,10653,3
15,74,352,26048,1
16,94,321,30174,1
17,182,233,42406,1
18,132,392,51744,1
19,65,250,16250,1
20,72,369,26568,1
21,73,81,5913,1
22,90,197,17730,1
23,190,349,66310,1
24,161,313,50393,6
25,159,162,25758,2
26,141,181,25521,4
27,172,346,59512,7
28,132,156,20592,4
29,139,352,48928,6
30,124,315,39060,3
31,233,320,74560,3
32,179,184,32936,2
33,196,357,69972,8
34,111,311,34521,2
35,113,132,14916,6
36,146,357,52122,4
37,167,342,57114,2
38,146,319,46574,2
39,132,286,37752,1
40,117,177,20709,2
41,74,122,9028,2
42,209,348,72732,1
43,218,329,71722,1
44,186,342,63612,2
45,205,358,73390,2
46,233,342,79686,2
47,157,358,56206,3
48,147,324,47628,2
49,144,300,43200,2
