ID,WIDTH,HEIGHT,PROFIT,COPIES
0,76,130,9880,2
1,200,216,43200,2
2,107,175,18725,2
3,139,289,40171,2
4,128,138,17664,2
5,116,264,30624,2
6,121,368,44528,4
7,85,321,27285,2
8,98,155,15190,4
9,106,125,13250,2
10,204,325,66300,1
11,95,361,34295,2
12,181,354,64074,4
13,159,301,47859,10
14,188,348,65424,2
15,132,319,42108,2
16,130,134,17420,2
17,138,151,20838,2
18,168,326,54768,2
19,149,224,33376,4
20,113,287,32431,1
21,116,270,31320,1
22,121,248,30008,1
23,132,256,33792,1
24,117,259,30303,1
25,93,345,32085,8
26,67,235,15745,2
27,67,252,16884,2
28,62,202,12524,2
29,50,214,10700,2
30,93,385,35805,2
31,84,369,30996,2
32,117,283,33111,1
33,129,260,33540,1
34,147,258,37926,5
35,119,159,18921,1
36,79,130,10270,4
37,119,321,38199,1
38,147,407,59829,1
39,191,190,36290,1
40,124,190,23560,1
41,75,144,10800,1
42,145,363,52635,2
43,217,335,72695,2
44,164,311,51004,2
45,186,284,52824,2
46,161,238,38318,2
47,103,191,19673,2
48,99,357,35343,2
49,127,358,45466,2
50,264,295,77880,1
51,183,305,55815,1
52,178,309,55002,4
53,156,275,42900,3
54,132,220,29040,2
55,113,166,18758,1
56,65,355,23075,1
57,106,287,30422,1
58,200,307,61400,1
59,135,184,24840,1
60,111,186,20646,1
61,92,383,35236,3
62,289,345,99705,1
63,175,358,62650,5
64,63,180,11340,6
65,68,163,11084,2
66,171,301,51471,2
67,86,252,21672,1
68,71,241,17111,2
69,187,353,66011,2
70,138,320,44160,1
71,54,85,4590,1
72,104,125,13000,1
73,213,233,49629,1
74,55,141,7755,2
75,139,334,46426,1
76,137,142,19454,2
77,135,136,18360,1
78,137,347,47539,1
79,95,260,24700,2
80,107,218,23326,2
81,118,131,15458,1
82,168,310,52080,1
83,108,220,23760,1
84,55,216,11880,2
85,55,191,10505,2
86,77,92,7084,6
87,56,267,14952,2
88,57,267,15219,2
89,122,467,56974,1
90,58,280,16240,2
91,56,260,14560,2
92,128,180,23040,1
93,132,166,21912,6
94,130,206,26780,1
95,120,206,24720,1
96,107,277,29639,1
97,125,327,40875,1
98,173,300,51900,2
99,71,349,24779,2
100,92,352,32384,2
101,74,172,12728,6
102,87,388,33756,1
103,44,346,15224,1
104,103,263,27089,4
105,53,245,12985,10
106,91,207,18837,2
107,120,128,15360,1
108,92,242,22264,1
109,60,123,7380,1
110,83,161,13363,1
111,88,251,22088,1
112,97,307,29779,3
113,100,299,29900,2
114,70,274,19180,2
115,54,172,9288,3
116,60,225,13500,2
117,54,212,11448,2
118,60,223,13380,2
119,139,202,28078,1
120,89,189,16821,1
121,77,157,12089,8
122,65,73,4745,2
123,66,71,4686,1
124,60,149,8940,4
125,93,191,17763,2
126,48,87,4176,1
127,80,201,16080,2
128,88,198,17424,4
129,87,172,14964,4
130,83,303,25149,2
131,50,183,9150,2
132,71,183,12993,8
133,83,154,12782,2
134,120,210,25200,5
135,97,96,9312,1
136,102,214,21828,1
137,97,172,16684,2
138,98,134,13132,6
139,76,129,9804,4
140,63,100,6300,1
141,191,272,51952,1
142,191,273,52143,1
143,133,150,19950,5
144,64,223,14272,2
145,94,278,26132,6
146,73,253,18469,4
147,80,293,23440,6
148,72,251,18072,2
149,92,234,21528,2
