ID,WIDTH,HEIGHT,PROFIT,COPIES
0,97,171,16587,2
1,87,188,16356,2
2,62,182,11284,2
3,149,179,26671,2
4,128,289,36992,1
5,113,312,35256,1
6,108,162,17496,2
7,104,159,16536,1
8,118,164,19352,2
9,132,135,17820,4
10,145,294,42630,2
11,114,337,38418,2
12,171,307,52497,12
13,113,136,15368,6
14,102,151,15402,4
15,128,354,45312,2
16,154,355,54670,8
17,118,126,14868,2
18,132,306,40392,2
19,81,142,11502,4
20,82,219,17958,2
21,199,306,60894,2
22,171,345,58995,6
23,201,323,64923,10
24,140,315,44100,4
25,148,299,44252,2
26,111,147,16317,2
27,143,333,47619,2
28,150,333,49950,1
29,132,312,41184,2
30,147,330,48510,1
31,150,344,51600,3
32,148,190,28120,3
33,160,335,53600,9
34,172,301,51772,1
35,116,298,34568,1
36,162,358,57996,1
37,169,326,55094,1
38,110,331,36410,1
39,86,150,12900,4
40,168,218,36624,2
41,76,126,9576,2
42,194,216,41904,2
43,121,153,18513,2
44,117,335,39195,2
45,116,131,15196,2
46,113,298,33674,2
47,117,302,35334,4
48,84,333,27972,2
49,104,158,16432,4
