ID,WIDTH,HEIGHT,PROFIT,COPIES
0,442,451,199342,8
1,361,405,146205,6
2,304,437,132848,34
3,195,195,38025,2
4,180,199,35820,2
5,341,356,121396,4
6,276,354,97704,2
7,140,291,40740,4
8,119,373,44387,2
9,438,584,255792,1
10,296,658,194768,4
11,248,609,151032,1
12,264,589,155496,6
13,295,672,198240,2
14,221,283,62543,2
15,296,608,179968,3
16,216,370,79920,4
17,259,676,175084,3
18,264,716,189024,1
19,250,676,169000,4
20,223,310,69130,2
21,392,663,259896,2
22,282,609,171738,2
23,244,680,165920,2
24,162,289,46818,8
25,289,682,197098,8
26,492,682,335544,2
27,275,643,176825,1
28,340,648,220320,1
29,252,662,166824,2
30,280,625,175000,4
31,206,226,46556,2
32,351,403,141453,2
33,236,719,169684,2
34,210,349,73290,2
35,235,335,78725,2
36,367,436,160012,2
37,267,649,173283,2
38,378,445,168210,2
39,299,433,129467,2
40,302,710,214420,2
41,199,382,76018,2
42,207,382,79074,2
43,202,716,144632,4
44,343,685,234955,2
45,180,321,57780,2
46,328,593,194504,2
47,189,256,48384,2
48,290,670,194300,2
49,251,349,87599,2
