ID,WIDTH,HEIGHT,PROFIT,COPIES
0,147,177,26019,2
1,165,310,51150,1
2,154,324,49896,1
3,60,267,16020,2
4,65,87,5655,3
5,64,124,7936,1
6,92,204,18768,1
7,69,126,8694,1
8,73,323,23579,1
9,63,197,12411,1
10,65,174,11310,2
11,62,220,13640,2
12,92,194,17848,6
13,88,252,22176,6
14,72,298,21456,2
15,51,165,8415,2
16,84,277,23268,2
17,71,218,15478,2
18,74,83,6142,2
19,103,290,29870,4
20,64,395,25280,4
21,75,241,18075,2
22,85,279,23715,4
23,114,206,23484,2
24,65,325,21125,4
25,56,307,17192,6
26,61,281,17141,2
27,153,197,30141,1
28,65,255,16575,2
29,64,232,14848,2
30,67,253,16951,2
31,48,210,10080,2
32,130,220,28600,1
33,78,298,23244,2
34,74,259,19166,2
35,70,285,19950,4
36,83,253,20999,2
37,65,280,18200,4
38,59,291,17169,4
39,85,312,26520,2
40,78,292,22776,2
41,80,343,27440,2
42,93,350,32550,2
43,89,292,25988,2
44,84,98,8232,4
45,78,287,22386,2
46,91,296,26936,2
47,75,101,7575,2
48,90,268,24120,2
49,93,94,8742,2
