ID,WIDTH,HEIGHT,PROFIT,COPIES
0,72,133,9576,3
1,47,186,8742,4
2,54,192,10368,2
3,64,264,16896,4
4,70,160,11200,6
5,60,108,6480,1
6,191,285,54435,1
7,80,182,14560,4
8,114,128,14592,1
9,43,122,5246,1
10,118,245,28910,1
11,39,281,10959,1
12,99,344,34056,4
13,91,299,27209,3
14,105,231,24255,3
15,76,128,9728,2
16,51,101,5151,1
17,36,186,6696,2
18,89,202,17978,2
19,56,255,14280,2
20,79,170,13430,1
21,67,215,14405,1
22,66,205,13530,2
23,73,211,15403,4
24,125,317,39625,1
25,121,258,31218,3
26,76,298,22648,2
27,80,139,11120,2
28,72,136,9792,1
29,123,177,21771,2
30,79,259,20461,4
31,75,141,10575,2
32,69,78,5382,2
33,91,86,7826,1
34,105,164,17220,2
35,141,332,46812,4
36,78,115,8970,2
37,175,270,47250,2
38,63,201,12663,1
39,73,292,21316,2
40,46,228,10488,2
41,88,235,20680,2
42,68,233,15844,2
43,80,205,16400,2
44,75,328,24600,6
45,67,315,21105,2
46,78,222,17316,2
47,94,204,19176,2
48,81,198,16038,18
49,72,186,13392,11
50,78,128,9984,2
51,97,118,11446,2
52,69,121,8349,4
53,50,200,10000,2
54,71,180,12780,1
55,87,175,15225,1
56,86,155,13330,4
57,80,322,25760,1
58,89,362,32218,2
59,90,325,29250,2
60,90,213,19170,1
61,91,195,17745,2
62,97,203,19691,1
63,46,61,2806,1
64,101,207,20907,1
65,127,184,23368,2
66,129,179,23091,4
67,78,198,15444,2
68,105,184,19320,1
69,81,172,13932,2
70,93,270,25110,2
71,74,175,12950,4
72,86,134,11524,4
73,96,173,16608,2
74,88,166,14608,2
75,89,277,24653,1
76,79,140,11060,2
77,109,129,14061,3
78,63,355,22365,4
79,68,184,12512,2
80,93,210,19530,2
81,54,181,9774,4
82,109,160,17440,1
83,85,148,12580,2
84,64,258,16512,4
85,56,178,9968,4
86,58,130,7540,4
87,39,99,3861,2
88,48,167,8016,1
89,85,311,26435,2
90,104,285,29640,1
91,85,238,20230,1
92,116,271,31436,1
93,109,186,20274,1
94,127,180,22860,2
95,47,199,9353,2
96,90,113,10170,2
97,70,129,9030,1
98,102,173,17646,2
99,132,284,37488,10
