ID,WIDTH,HEIGHT,PROFIT,COPIES
0,96,265,25440,2
1,114,218,24852,1
2,164,365,59860,1
3,101,296,29896,1
4,92,124,11408,2
5,155,266,41230,1
6,93,216,20088,1
7,126,253,31878,1
8,123,224,27552,2
9,103,222,22866,2
10,121,229,27709,2
11,82,130,10660,1
12,53,79,4187,1
13,94,230,21620,4
14,122,304,37088,1
15,156,301,46956,1
16,163,184,29992,1
17,102,261,26622,2
18,69,438,30222,2
19,118,166,19588,3
20,145,308,44660,1
21,130,279,36270,1
22,100,370,37000,2
23,138,275,37950,2
24,107,311,33277,1
25,90,320,28800,1
26,180,316,56880,1
27,200,335,67000,2
28,154,162,24948,3
29,139,319,44341,3
30,104,116,12064,2
31,122,307,37454,6
32,124,345,42780,2
33,199,352,70048,4
34,179,307,54953,2
35,160,358,57280,2
36,81,354,28674,2
37,161,342,55062,1
38,160,335,53600,1
39,133,317,42161,2
40,130,302,39260,2
41,143,323,46189,4
42,188,259,48692,2
43,110,307,33770,2
44,146,365,53290,3
45,88,206,18128,2
46,152,173,26296,2
47,145,373,54085,1
48,127,166,21082,6
49,127,246,31242,4
50,123,177,21771,6
51,189,186,35154,2
52,69,128,8832,16
53,174,307,53418,2
54,87,149,12963,2
55,75,330,24750,2
56,240,230,55200,2
57,238,227,54026,2
58,114,230,26220,2
59,157,331,51967,2
60,161,304,48944,3
61,89,108,9612,2
62,155,298,46190,2
63,128,355,45440,2
64,127,326,41402,2
65,161,344,55384,2
66,148,364,53872,4
67,94,140,13160,2
68,127,302,38354,2
69,164,348,57072,2
70,163,175,28525,2
71,179,304,54416,1
72,132,315,41580,1
73,61,280,17080,2
74,61,93,5673,3
75,64,150,9600,1
76,90,175,15750,1
77,64,116,7424,1
78,84,300,25200,1
79,60,169,10140,1
80,71,180,12780,2
81,61,218,13298,2
82,91,164,14924,6
83,88,287,25256,6
84,81,289,23409,2
85,51,189,9639,2
86,87,247,21489,2
87,71,221,15691,2
88,70,74,5180,2
89,94,281,26414,4
90,59,437,25783,4
91,74,263,19462,2
92,74,261,19314,4
93,105,224,23520,2
94,70,325,22750,4
95,61,307,18727,6
96,59,284,16756,2
97,144,224,32256,1
98,61,252,15372,2
99,62,234,14508,2
100,66,271,17886,2
101,45,204,9180,2
102,114,233,26562,1
103,68,301,20468,2
104,74,299,22126,2
105,65,294,19110,4
106,79,288,22752,2
107,59,248,14632,4
108,62,264,16368,4
109,85,327,27795,2
110,71,287,20377,2
111,84,357,29988,2
112,85,306,26010,2
113,80,267,21360,2
114,92,101,9292,4
115,91,274,24934,2
116,79,260,20540,2
117,77,86,6622,2
118,90,302,27180,2
119,83,98,8134,2
120,85,278,23630,2
121,92,85,7820,2
122,85,92,7820,8
123,85,102,8670,2
124,97,297,28809,2
125,88,290,25520,4
126,87,96,8352,6
127,94,291,27354,2
128,89,302,26878,2
129,83,304,25232,2
130,93,310,28830,2
131,82,310,25420,2
132,80,355,28400,2
133,85,368,31280,2
134,93,313,29109,6
135,82,363,29766,4
136,84,372,31248,2
137,90,351,31590,2
138,77,221,17017,2
139,72,249,17928,2
140,76,307,23332,2
141,88,292,25696,2
142,90,127,11430,1
143,57,134,7638,2
144,99,132,13068,1
145,79,137,10823,3
146,146,174,25404,1
147,81,159,12879,5
148,138,153,21114,1
149,84,185,15540,1
