ID,WIDTH,HEIGHT,PROFIT,COPIES
0,82,189,15498,3
1,75,152,11400,1
2,93,141,13113,1
3,99,111,10989,1
4,36,182,6552,1
5,105,343,36015,4
6,110,123,13530,4
7,118,120,14160,1
8,41,232,9512,4
9,40,210,8400,2
10,64,180,11520,2
11,132,291,38412,1
12,74,184,13616,3
13,84,284,23856,2
14,62,247,15314,2
15,79,149,11771,1
16,124,351,43524,1
17,36,354,12744,1
18,91,276,25116,2
19,80,175,14000,2
20,61,149,9089,10
21,87,80,6960,1
22,62,246,15252,2
23,54,242,13068,2
24,130,271,35230,1
25,64,163,10432,3
26,109,220,23980,1
27,141,175,24675,2
28,76,131,9956,4
29,63,238,14994,2
30,85,260,22100,2
31,81,179,14499,2
32,120,247,29640,1
33,85,384,32640,3
34,116,110,12760,1
35,130,229,29770,1
36,109,205,22345,1
37,80,114,9120,1
38,50,169,8450,2
39,108,213,23004,1
40,87,324,28188,2
41,77,234,18018,4
42,100,140,14000,2
43,55,119,6545,2
44,35,71,2485,2
45,92,245,22540,2
46,58,244,14152,2
47,44,138,6072,2
48,88,172,15136,4
49,98,252,24696,1
50,69,278,19182,4
51,79,243,19197,4
52,112,147,16464,3
53,67,78,5226,1
54,80,165,13200,6
55,81,124,10044,2
56,96,253,24288,1
57,77,107,8239,2
58,111,173,19203,4
59,108,174,18792,4
60,120,109,13080,4
61,68,195,13260,4
62,68,204,13872,4
63,91,224,20384,12
64,83,164,13612,2
65,69,364,25116,2
66,92,165,15180,6
67,87,187,16269,3
68,100,164,16400,1
69,97,280,27160,1
70,43,296,12728,1
71,62,271,16802,6
72,42,165,6930,1
73,81,137,11097,1
74,59,138,8142,2
75,97,288,27936,2
76,69,297,20493,2
77,100,286,28600,2
78,107,247,26429,1
79,172,305,52460,1
80,94,269,25286,1
81,100,110,11000,2
82,158,226,35708,1
83,83,201,16683,1
84,139,281,39059,1
85,108,246,26568,2
86,105,246,25830,2
87,108,234,25272,2
88,76,144,10944,1
89,52,84,4368,1
90,90,239,21510,4
91,122,257,31354,1
92,163,265,43195,1
93,138,190,26220,1
94,118,258,30444,2
95,75,434,32550,2
96,117,185,21645,3
97,157,308,48356,1
98,114,277,31578,1
99,107,320,34240,2
