ID,WIDTH,HEIGHT,PROFIT,COPIES
0,38,215,8170,1
1,55,183,10065,1
2,75,255,19125,2
3,68,198,13464,2
4,48,241,11568,2
5,54,209,11286,2
6,63,209,13167,3
7,92,138,12696,1
8,108,157,16956,1
9,86,238,20468,4
10,76,150,11400,1
11,126,272,34272,1
12,83,117,9711,2
13,108,264,28512,1
14,75,145,10875,3
15,74,103,7622,3
16,83,88,7304,2
17,91,290,26390,2
18,107,194,20758,1
19,70,287,20090,2
20,68,89,6052,2
21,142,206,29252,1
22,90,223,20070,1
23,105,210,22050,2
24,110,125,13750,1
25,44,214,9416,1
26,112,340,38080,1
27,67,276,18492,4
28,116,164,19024,3
29,81,385,31185,10
30,60,191,11460,10
31,175,192,33600,1
32,135,327,44145,1
33,102,192,19584,6
34,70,203,14210,3
35,117,327,38259,1
36,105,204,21420,2
37,105,231,24255,10
38,106,127,13462,2
39,237,324,76788,2
40,220,305,67100,2
41,159,298,47382,2
42,62,112,6944,2
43,136,361,49096,2
44,164,315,51660,1
45,237,312,73944,2
46,204,339,69156,2
47,144,187,26928,2
48,140,356,49840,1
49,133,339,45087,12
