ID,WIDTH,HEIGHT,PROFIT,COPIES
0,210,306,64260,4
1,84,202,16968,1
2,219,385,84315,2
3,211,222,46842,2
4,207,302,62514,2
5,138,402,55476,3
6,145,299,43355,6
7,194,241,46754,3
8,135,388,52380,2
9,135,451,60885,2
10,165,576,95040,8
11,157,566,88862,2
12,174,592,103008,2
13,246,732,180072,1
14,214,399,85386,2
15,222,349,77478,1
16,210,335,70350,4
17,248,256,63488,1
18,275,438,120450,1
19,119,250,29750,4
20,137,398,54526,4
21,140,409,57260,2
22,124,354,43896,2
23,122,454,55388,2
24,334,426,142284,4
25,120,319,38280,2
26,181,332,60092,2
27,172,297,51084,2
28,167,582,97194,2
29,211,485,102335,2
30,126,237,29862,6
31,98,373,36554,2
32,190,443,84170,2
33,93,440,40920,2
34,105,384,40320,2
35,175,402,70350,3
36,144,276,39744,2
37,199,370,73630,2
38,139,308,42812,2
39,114,547,62358,2
40,108,544,58752,2
41,91,170,15470,1
42,164,181,29684,1
43,123,509,62607,2
44,154,435,66990,4
45,127,471,59817,2
46,96,444,42624,2
47,135,331,44685,1
48,159,595,94605,1
49,92,168,15456,1
50,134,419,56146,6
51,145,159,23055,2
52,141,379,53439,2
53,241,265,63865,1
54,112,483,54096,2
55,127,447,56769,2
56,127,565,71755,2
57,182,563,102466,2
58,175,626,109550,2
59,173,656,113488,2
60,188,222,41736,2
61,92,261,24012,2
62,144,262,37728,1
63,91,390,35490,4
64,118,416,49088,2
65,126,528,66528,4
66,141,332,46812,6
67,109,233,25397,1
68,347,632,219304,1
69,163,345,56235,4
70,235,221,51935,1
71,93,276,25668,1
72,223,542,120866,1
73,79,490,38710,1
74,188,689,129532,4
75,156,685,106860,3
76,232,463,107416,3
77,144,260,37440,2
78,104,232,24128,1
79,76,372,28272,2
80,156,408,63648,2
81,118,522,61596,2
82,177,295,52215,1
83,154,381,58674,1
84,128,436,55808,2
85,149,391,58259,4
86,240,647,155280,1
87,243,517,125631,3
88,153,707,108171,2
89,173,290,50170,2
90,160,260,41600,1
91,225,352,79200,2
92,142,530,75260,4
93,147,318,46746,2
94,125,164,20500,2
95,184,182,33488,1
96,193,272,52496,2
97,274,653,178922,4
98,174,227,39498,2
99,389,541,210449,2
100,127,627,79629,4
101,130,456,59280,1
102,143,603,86229,2
103,92,463,42596,2
104,174,500,87000,2
105,127,495,62865,2
106,163,434,70742,2
107,143,616,88088,6
108,143,574,82082,2
109,144,397,57168,2
110,174,418,72732,2
111,160,372,59520,4
112,138,381,52578,5
113,160,253,40480,2
114,180,254,45720,2
115,145,240,34800,4
116,111,429,47619,2
117,126,382,48132,1
118,173,347,60031,1
119,169,307,51883,4
120,163,650,105950,1
121,190,653,124070,2
122,200,683,136600,2
123,173,415,71795,1
124,183,353,64599,2
125,209,395,82555,1
126,104,135,14040,1
127,190,398,75620,1
128,268,329,88172,2
129,253,318,80454,2
130,138,337,46506,2
131,199,363,72237,1
132,139,385,53515,2
133,168,547,91896,2
134,173,378,65394,4
135,165,248,40920,2
136,195,341,66495,2
137,183,343,62769,2
138,215,516,110940,1
139,152,275,41800,2
140,214,292,62488,3
141,138,691,95358,4
142,128,407,52096,2
143,197,371,73087,2
144,122,432,52704,4
145,231,324,74844,1
146,165,345,56925,2
147,147,532,78204,4
148,127,331,42037,4
149,118,286,33748,4
