ID,WIDTH,HEIGHT,PROFIT,COPIES
0,149,262,39038,2
1,255,586,149430,1
2,299,474,141726,2
3,140,722,101080,6
4,124,578,71672,6
5,105,362,38010,1
6,101,163,16463,3
7,174,182,31668,1
8,201,375,75375,1
9,138,462,63756,1
10,160,253,40480,1
11,311,674,209614,1
12,167,524,87508,1
13,196,441,86436,1
14,437,411,179607,4
15,250,354,88500,2
16,202,363,73326,4
17,150,698,104700,2
18,97,585,56745,2
19,78,140,10920,1
20,249,393,97857,2
21,179,383,68557,4
22,150,605,90750,8
23,224,630,141120,4
24,172,644,110768,2
25,137,647,88639,2
26,130,618,80340,2
27,127,340,43180,2
28,275,713,196075,1
29,208,399,82992,1
30,448,438,196224,2
31,110,308,33880,5
32,157,621,97497,4
33,155,415,64325,3
34,150,321,48150,1
35,198,261,51678,1
36,180,218,39240,1
37,71,341,24211,1
38,217,750,162750,4
39,236,229,54044,4
40,220,245,53900,1
41,86,459,39474,4
42,82,429,35178,2
43,137,360,49320,2
44,291,570,165870,1
45,163,360,58680,3
46,152,686,104272,2
47,131,502,65762,2
48,147,255,37485,1
49,249,625,155625,1
50,73,696,50808,1
51,190,585,111150,2
52,161,356,57316,2
53,137,309,42333,10
54,146,156,22776,1
55,126,487,61362,2
56,108,437,47196,2
57,232,553,128296,1
58,143,296,42328,3
59,194,442,85748,1
60,288,308,88704,2
61,141,264,37224,4
62,124,473,58652,2
63,142,565,80230,2
64,178,342,60876,2
65,222,472,104784,1
66,146,776,113296,1
67,210,227,47670,1
68,248,476,118048,1
69,220,430,94600,1
70,158,200,31600,1
71,94,374,35156,2
72,228,456,103968,1
73,164,538,88232,2
74,138,468,64584,4
75,208,310,64480,2
76,96,259,24864,2
77,70,151,10570,2
78,193,433,83569,2
79,116,466,54056,2
80,95,282,26790,2
81,178,368,65504,4
82,194,532,103208,1
83,150,571,85650,4
84,174,454,78996,4
85,195,310,60450,3
86,151,138,20838,1
87,150,370,55500,3
88,162,357,57834,3
89,159,249,39591,1
90,148,229,33892,1
91,177,606,107262,1
92,161,215,34615,2
93,208,395,82160,4
94,209,334,69806,4
95,208,255,53040,4
96,154,664,102256,2
97,150,418,62700,4
98,135,425,57375,4
99,183,425,77775,6
