ID,WIDTH,HEIGHT,PROFIT,COPIES
0,89,155,13795,2
1,84,162,13608,3
2,80,131,10480,2
3,67,303,20301,2
4,59,227,13393,2
5,103,223,22969,2
6,42,213,8946,2
7,71,187,13277,2
8,62,188,11656,4
9,68,207,14076,4
10,87,162,14094,3
11,86,130,11180,3
12,87,293,25491,2
13,71,285,20235,4
14,70,248,17360,2
15,77,276,21252,2
16,115,231,26565,2
17,69,228,15732,2
18,81,140,11340,2
19,70,126,8820,6
20,77,282,21714,4
21,107,257,27499,1
22,51,144,7344,2
23,145,272,39440,2
24,124,328,40672,1
25,76,152,11552,1
26,66,211,13926,6
27,124,182,22568,4
28,73,202,14746,8
29,78,206,16068,6
30,106,183,19398,1
31,96,123,11808,1
32,82,123,10086,2
33,85,97,8245,2
34,65,74,4810,2
35,81,171,13851,2
36,156,302,47112,2
37,98,158,15484,2
38,207,318,65826,2
39,110,288,31680,2
40,67,309,20703,2
41,58,272,15776,2
42,65,296,19240,2
43,64,311,19904,2
44,124,224,27776,1
45,55,222,12210,10
46,114,136,15504,1
47,147,275,40425,1
48,122,278,33916,1
49,132,266,35112,1
50,135,244,32940,1
51,154,260,40040,1
52,110,153,16830,1
53,102,140,14280,1
54,105,122,12810,1
55,173,310,53630,1
56,101,335,33835,2
57,160,359,57440,4
58,183,324,59292,4
59,124,327,40548,2
60,103,346,35638,2
61,122,324,39528,2
62,208,296,61568,2
63,173,332,57436,2
64,156,284,44304,2
65,163,272,44336,2
66,130,287,37310,2
67,115,213,24495,2
68,183,194,35502,2
69,115,154,17710,2
70,110,133,14630,2
71,125,113,14125,8
72,108,318,34344,1
73,88,154,13552,2
74,77,154,11858,4
75,78,216,16848,2
76,69,327,22563,16
77,66,156,10296,1
78,93,189,17577,6
79,85,183,15555,2
80,82,132,10824,3
81,74,131,9694,3
82,74,99,7326,1
83,57,174,9918,2
84,71,312,22152,3
85,142,148,21016,1
86,156,173,26988,3
87,75,314,23550,4
88,75,275,20625,6
89,81,171,13851,2
90,82,189,15498,4
91,70,304,21280,2
92,69,315,21735,4
93,79,101,7979,3
94,67,206,13802,2
95,64,162,10368,2
96,64,184,11776,2
97,55,174,9570,2
98,96,208,19968,2
99,81,315,25515,2
