ID,WIDTH,HEIGHT,PROFIT,COPIES
0,197,584,115048,2
1,291,380,110580,4
2,163,298,48574,4
3,305,637,194285,2
4,220,584,128480,2
5,174,298,51852,2
6,225,656,147600,4
7,117,691,80847,1
8,65,739,48035,1
9,154,327,50358,1
10,224,272,60928,1
11,80,292,23360,1
12,450,681,306450,1
13,200,322,64400,1
14,95,319,30305,1
15,181,276,49956,1
16,146,215,31390,1
17,155,238,36890,1
18,133,218,28994,1
19,204,453,92412,1
20,143,285,40755,1
21,153,532,81396,2
22,114,237,27018,2
23,173,220,38060,1
24,283,450,127350,2
25,130,436,56680,2
26,76,226,17176,1
27,139,597,82983,2
28,138,338,46644,1
29,141,189,26649,2
30,127,548,69596,6
31,141,512,72192,2
32,125,281,35125,3
33,148,666,98568,1
34,210,623,130830,1
35,351,432,151632,1
36,270,722,194940,1
37,147,552,81144,1
38,149,733,109217,1
39,125,181,22625,1
40,219,390,85410,1
41,338,639,215982,1
42,283,593,167819,6
43,320,331,105920,2
44,299,370,110630,4
45,329,616,202664,6
46,248,334,82832,4
47,302,614,185428,2
48,226,618,139668,3
49,450,622,279900,3
50,357,388,138516,2
51,407,643,261701,8
52,231,609,140679,2
53,197,280,55160,6
54,293,682,199826,4
55,341,633,215853,2
56,304,631,191824,2
57,272,578,157216,1
58,219,348,76212,1
59,126,246,30996,2
60,361,635,229235,1
61,425,604,256700,1
62,417,672,280224,2
63,385,724,278740,2
64,475,665,315875,2
65,269,665,178885,3
66,334,598,199732,2
67,283,655,185365,2
68,326,572,186472,2
69,470,581,273070,2
70,222,256,56832,2
71,263,619,162797,4
72,400,642,256800,4
73,261,686,179046,6
74,287,262,75194,2
75,324,629,203796,6
76,264,415,109560,2
77,226,311,70286,8
78,309,672,207648,2
79,206,696,143376,2
80,235,623,146405,2
81,383,559,214097,2
82,309,645,199305,2
83,297,580,172260,2
84,257,341,87637,2
85,314,673,211322,2
86,281,324,91044,2
87,252,301,75852,2
88,146,311,45406,2
89,171,321,54891,2
90,230,288,66240,2
91,326,560,182560,2
92,525,752,394800,2
93,511,628,320908,2
94,439,738,323982,2
95,451,684,308484,2
96,388,689,267332,2
97,266,719,191254,2
98,391,602,235382,2
99,292,625,182500,4
100,217,271,58807,2
101,287,727,208649,4
102,253,256,64768,6
103,349,614,214286,2
104,330,608,200640,2
105,309,632,195288,2
106,309,341,105369,2
107,304,486,147744,2
108,233,491,114403,2
109,174,280,48720,2
110,344,541,186104,2
111,338,624,210912,8
112,208,642,133536,2
113,97,243,23571,1
114,125,389,48625,3
115,186,219,40734,1
116,125,159,19875,1
117,89,119,10591,1
118,146,395,57670,2
119,234,763,178542,1
120,79,728,57512,2
121,214,728,155792,1
122,161,402,64722,8
123,141,559,78819,2
124,225,553,124425,1
125,166,344,57104,2
126,176,277,48752,2
127,312,395,123240,2
128,166,295,48970,6
129,155,428,66340,4
130,203,468,95004,2
131,165,523,86295,3
132,181,517,93577,2
133,178,548,97544,2
134,169,312,52728,6
135,139,436,60604,2
136,140,439,61460,2
137,136,427,58072,2
138,135,419,56565,2
139,172,406,69832,2
140,176,412,72512,4
141,192,628,120576,1
142,169,334,56446,2
143,175,327,57225,2
144,144,571,82224,6
145,184,326,59984,2
146,174,381,66294,6
147,206,401,82606,4
148,178,455,80990,4
149,166,455,75530,2
