ID,WIDTH,HEIGHT,PROFIT,COPIES
0,144,133,19152,2
1,112,298,33376,12
2,118,149,17582,2
3,90,318,28620,4
4,78,128,9984,2
5,125,259,32375,1
6,142,263,37346,2
7,70,311,21770,6
8,71,270,19170,6
9,55,191,10505,1
10,51,76,3876,3
11,80,96,7680,1
12,108,167,18036,1
13,68,235,15980,1
14,75,126,9450,1
15,148,330,48840,1
16,86,267,22962,1
17,103,209,21527,1
18,206,215,44290,4
19,116,176,20416,4
20,78,294,22932,2
21,48,296,14208,2
22,38,77,2926,1
23,120,180,21600,2
24,81,214,17334,4
25,71,317,22507,8
26,93,332,30876,4
27,88,347,30536,2
28,64,329,21056,2
29,65,267,17355,2
30,64,164,10496,2
31,126,353,44478,1
32,101,229,23129,1
33,203,226,45878,2
34,54,150,8100,5
35,83,304,25232,4
36,81,207,16767,3
37,72,150,10800,1
38,103,129,13287,1
39,85,116,9860,1
40,39,186,7254,1
41,115,360,41400,4
42,99,102,10098,4
43,112,121,13552,1
44,45,256,11520,4
45,39,200,7800,2
46,62,192,11904,2
47,142,304,43168,1
48,75,201,15075,3
49,83,318,26394,2
