ID,WIDTH,HEIGHT,PROFIT,COPIES
0,177,658,116466,2
1,172,621,106812,4
2,145,195,28275,2
3,213,537,114381,1
4,87,560,48720,1
5,182,727,132314,6
6,218,320,69760,4
7,94,208,19552,1
8,181,381,68961,2
9,221,260,57460,2
10,199,296,58904,2
11,159,445,70755,3
12,171,290,49590,6
13,194,234,45396,3
14,122,410,50020,2
15,124,430,53320,2
16,163,534,87042,8
17,174,517,89958,2
18,153,592,90576,2
19,248,646,160208,1
20,214,399,85386,2
21,208,301,62608,1
22,237,326,77262,4
23,232,259,60088,1
24,250,422,105500,1
25,132,272,35904,4
26,152,405,61560,4
27,130,397,51610,2
28,132,406,53592,2
29,123,530,65190,2
30,307,503,154421,4
31,123,322,39606,2
32,187,323,60401,2
33,154,285,43890,2
34,182,540,98280,2
35,199,462,91938,2
36,131,244,31964,6
37,102,447,45594,2
38,188,460,86480,2
39,111,449,49839,2
40,109,397,43273,2
41,191,387,73917,3
42,158,250,39500,2
43,199,317,63083,2
44,129,271,34959,2
45,116,542,62872,2
46,122,560,68320,2
47,80,170,13600,1
48,175,168,29400,1
49,132,458,60456,2
