ID,WIDTH,HEIGHT,PROFIT,COPIES
0,231,359,82929,4
1,305,644,196420,1
2,128,657,84096,1
3,141,365,51465,2
4,166,369,61254,2
5,173,213,36849,1
6,158,220,34760,1
7,150,648,97200,2
8,144,355,51120,2
9,97,209,20273,1
10,164,227,37228,1
11,188,541,101708,2
12,171,380,64980,2
13,201,343,68943,6
14,203,274,55622,2
15,268,318,85224,2
16,221,706,156026,1
17,222,319,70818,1
18,251,552,138552,1
19,111,310,34410,1
20,248,412,102176,1
21,265,386,102290,1
22,253,378,95634,1
23,218,578,126004,1
24,302,612,184824,1
25,236,571,134756,1
26,224,450,100800,1
27,248,420,104160,1
28,218,724,157832,1
29,228,722,164616,1
30,287,440,126280,1
31,258,416,107328,1
32,260,298,77480,1
33,271,282,76422,1
34,144,572,82368,1
35,381,663,252603,1
36,290,326,94540,1
37,247,658,162526,1
38,257,608,156256,1
39,213,689,146757,1
40,185,333,61605,1
41,318,712,226416,1
42,167,735,122745,1
43,176,331,58256,4
44,168,337,56616,2
45,116,341,39556,1
46,235,546,128310,2
47,99,558,55242,2
48,131,228,29868,1
49,181,582,105342,1
50,236,421,99356,1
51,141,341,48081,4
52,141,340,47940,4
53,136,607,82552,2
54,140,402,56280,2
55,180,413,74340,9
56,168,671,112728,2
57,192,356,68352,8
58,198,281,55638,2
59,101,227,22927,1
60,186,656,122016,1
61,109,443,48287,2
62,99,344,34056,2
63,89,376,33464,2
64,86,393,33798,4
65,156,182,28392,5
66,152,196,29792,2
67,127,770,97790,1
68,160,185,29600,1
69,120,511,61320,2
70,96,465,44640,2
71,126,477,60102,2
72,205,332,68060,1
73,175,386,67550,8
74,78,155,12090,1
75,207,620,128340,1
76,93,717,66681,1
77,135,302,40770,6
78,114,251,28614,3
79,198,402,79596,1
80,118,424,50032,2
81,118,559,65962,2
82,96,392,37632,1
83,108,429,46332,2
84,133,526,69958,6
85,196,258,50568,2
86,197,442,87074,4
87,94,318,29892,2
88,165,598,98670,3
89,139,611,84929,4
90,147,341,50127,6
91,123,401,49323,2
92,117,503,58851,2
93,115,431,49565,2
94,98,430,42140,2
95,108,308,33264,2
96,200,413,82600,1
97,107,482,51574,6
98,115,482,55430,6
99,107,496,53072,2
