ID,WIDTH,HEIGHT,PROFIT,COPIES
0,158,166,26228,2
1,146,259,37814,1
2,144,236,33984,1
3,111,317,35187,1
4,92,187,17204,4
5,120,207,24840,1
6,166,307,50962,2
7,144,181,26064,4
8,150,153,22950,4
9,94,115,10810,1
10,123,143,17589,2
11,148,147,21756,1
12,117,183,21411,2
13,65,124,8060,2
14,108,158,17064,2
15,79,169,13351,2
16,87,189,16443,2
17,85,138,11730,1
18,56,235,13160,4
19,128,207,26496,2
20,143,256,36608,1
21,124,160,19840,1
22,171,242,41382,2
23,174,356,61944,2
24,136,141,19176,2
25,109,148,16132,3
26,180,164,29520,2
27,160,333,53280,4
28,140,231,32340,2
29,126,330,41580,4
30,126,139,17514,2
31,107,301,32207,12
32,115,168,19320,2
33,107,346,37022,4
34,69,144,9936,2
35,129,281,36249,1
36,134,270,36180,2
37,71,328,23288,6
38,62,255,15810,6
39,51,194,9894,1
40,46,71,3266,3
41,82,107,8774,1
42,102,174,17748,1
43,72,235,16920,1
44,78,109,8502,1
45,160,330,52800,1
46,94,286,26884,1
47,105,239,25095,1
48,208,203,42224,4
49,103,169,17407,4
50,80,326,26080,2
51,44,337,14828,2
52,37,76,2812,1
53,108,199,21492,2
54,80,186,14880,4
55,76,299,22724,8
56,107,348,37236,4
57,92,298,27416,2
58,64,299,19136,2
59,69,299,20631,2
60,62,149,9238,2
61,144,301,43344,1
62,93,203,18879,1
63,229,233,53357,2
64,52,139,7228,5
65,79,342,27018,4
66,81,183,14823,3
67,76,145,11020,1
68,100,132,13200,1
69,90,124,11160,1
70,40,169,6760,1
71,118,350,41300,4
72,99,124,12276,4
73,121,131,15851,1
74,42,253,10626,4
75,40,190,7600,2
76,66,184,12144,2
77,133,267,35511,1
78,76,199,15124,3
79,83,281,23323,2
80,68,263,17884,2
81,74,150,11100,1
82,104,331,34424,1
83,43,347,14921,1
84,90,267,24030,2
85,78,162,12636,2
86,67,153,10251,10
87,81,90,7290,1
88,70,285,19950,2
89,54,216,11664,2
90,119,295,35105,1
91,74,161,11914,3
92,104,190,19760,1
93,140,153,21420,2
94,69,153,10557,4
95,70,209,14630,2
96,71,257,18247,2
97,88,155,13640,2
98,124,216,26784,1
99,77,346,26642,3
100,116,125,14500,1
101,116,229,26564,1
102,112,225,25200,1
103,87,112,9744,1
104,51,162,8262,2
105,115,227,26105,1
106,75,281,21075,2
107,68,250,17000,4
108,97,149,14453,2
109,48,121,5808,2
110,32,63,2016,2
111,100,212,21200,2
112,54,258,13932,2
113,47,155,7285,2
114,80,194,15520,4
115,98,275,26950,1
116,65,294,19110,4
117,82,238,19516,4
118,108,165,17820,3
119,69,78,5382,1
120,78,173,13494,6
121,77,114,8778,2
122,105,283,29715,1
123,72,100,7200,2
124,120,186,22320,4
125,109,195,21255,4
126,119,121,14399,4
127,72,189,13608,4
128,78,208,16224,4
129,82,206,16892,12
130,80,167,13360,2
131,71,311,22081,2
132,99,174,17226,6
133,80,182,14560,3
134,90,142,12780,1
135,102,320,32640,1
136,39,323,12597,1
137,62,295,18290,6
138,42,201,8442,1
139,87,143,12441,1
140,65,123,7995,2
141,95,248,23560,2
142,64,299,19136,2
143,96,265,25440,2
144,114,218,24852,1
145,164,365,59860,1
146,101,296,29896,1
147,92,124,11408,2
148,155,266,41230,1
149,93,216,20088,1
