ID,WIDTH,HEIGHT,PROFIT,COPIES
0,146,659,96214,2
1,158,680,107440,2
2,169,202,34138,3
3,144,409,58896,2
4,133,342,45486,2
5,135,356,48060,2
6,118,353,41654,2
7,213,398,84774,2
8,166,655,108730,2
9,152,617,93784,2
10,168,617,103656,1
11,126,271,34146,4
12,205,629,128945,1
13,204,469,95676,1
14,180,513,92340,2
15,127,261,33147,2
16,120,350,42000,4
17,81,142,11502,1
18,120,399,47880,12
19,148,498,73704,2
20,191,442,84422,1
21,159,366,58194,12
22,121,588,71148,4
23,201,262,52662,2
24,176,505,88880,4
25,189,572,108108,2
26,190,565,107350,1
27,156,416,64896,14
28,162,280,45360,2
29,170,492,83640,2
30,578,640,369920,3
31,163,336,54768,3
32,162,478,77436,4
33,255,409,104295,2
34,160,317,50720,2
35,155,292,45260,1
36,156,401,62556,14
37,139,233,32387,1
38,133,564,75012,2
39,262,392,102704,1
40,280,345,96600,1
41,164,733,120212,2
42,202,703,142006,4
43,131,587,76897,2
44,137,518,70966,1
45,91,498,45318,1
46,264,446,117744,1
47,152,513,77976,4
48,144,151,21744,4
49,160,282,45120,2
50,219,379,83001,3
51,161,507,81627,1
52,181,542,98102,1
53,120,650,78000,2
54,215,713,153295,2
55,133,602,80066,2
56,204,577,117708,3
57,154,494,76076,4
58,173,184,31832,4
59,115,417,47955,16
60,394,570,224580,2
61,288,344,99072,2
62,347,470,163090,2
63,351,588,206388,6
64,134,487,65258,2
65,113,330,37290,2
66,164,270,44280,2
67,153,356,54468,2
68,125,240,30000,2
69,101,278,28078,2
70,124,217,26908,2
71,228,265,60420,2
72,157,373,58561,2
73,153,618,94554,2
74,115,494,56810,2
75,148,541,80068,2
76,174,589,102486,2
77,111,542,60162,2
78,159,376,59784,6
79,172,362,62264,2
80,137,360,49320,18
81,89,226,20114,2
82,81,204,16524,2
83,144,345,49680,30
84,258,266,68628,1
85,260,379,98540,3
86,132,345,45540,16
87,142,652,92584,2
88,128,290,37120,2
89,136,384,52224,6
90,207,551,114057,4
91,301,614,184814,4
92,289,289,83521,2
93,277,520,144040,1
94,295,453,133635,1
95,259,310,80290,1
96,246,733,180318,1
97,153,435,66555,4
98,223,395,88085,1
99,332,720,239040,2
100,278,358,99524,4
101,304,286,86944,4
102,179,193,34547,1
103,245,325,79625,2
104,299,298,89102,1
105,257,371,95347,2
106,126,257,32382,2
107,237,342,81054,2
108,188,341,64108,2
109,163,385,62755,2
110,169,316,53404,1
111,129,466,60114,4
112,239,415,99185,2
113,334,518,173012,1
114,256,334,85504,1
115,370,567,209790,2
116,345,687,237015,2
117,263,313,82319,2
118,199,299,59501,3
119,340,391,132940,2
120,330,706,232980,4
121,283,449,127067,2
122,254,622,157988,4
123,280,294,82320,2
124,227,609,138243,12
125,252,304,76608,2
126,206,609,125454,4
127,128,267,34176,2
128,290,543,157470,1
129,285,512,145920,2
130,146,623,90958,6
131,140,531,74340,6
132,98,351,34398,1
133,87,161,14007,3
134,186,208,38688,1
135,215,386,82990,1
136,151,480,72480,1
137,135,231,31185,1
138,311,636,197796,1
139,176,535,94160,1
140,210,467,98070,1
141,405,419,169695,4
142,243,365,88695,2
143,208,359,74672,4
144,132,679,89628,2
145,84,610,51240,2
146,80,142,11360,1
147,224,346,77504,2
148,171,359,61389,4
149,154,647,99638,8
