ID,WIDTH,HEIGHT,PROFIT,COPIES
0,163,361,58843,2
1,92,515,47380,1
2,193,432,83376,2
3,135,508,68580,3
4,338,809,273442,1
5,405,536,217080,1
6,224,476,106624,1
7,200,405,81000,1
8,177,198,35046,1
9,200,387,77400,1
10,156,270,42120,2
11,145,564,81780,1
12,164,383,62812,1
13,494,575,284050,1
14,277,600,166200,1
15,259,325,84175,1
16,169,283,47827,1
17,305,681,207705,1
18,165,315,51975,8
19,143,543,77649,1
20,241,338,81458,1
21,219,456,99864,1
22,166,455,75530,1
23,136,258,35088,2
24,270,682,184140,1
25,238,316,75208,1
26,151,414,62514,9
27,288,405,116640,1
28,353,400,141200,1
29,201,332,66732,1
30,154,431,66374,3
31,189,273,51597,1
32,276,336,92736,1
33,93,411,38223,1
34,230,696,160080,1
35,208,336,69888,2
36,223,678,151194,2
37,304,618,187872,2
38,165,272,44880,1
39,129,397,51213,1
40,157,267,41919,1
41,145,525,76125,2
42,211,307,64777,3
43,209,290,60610,1
44,138,423,58374,2
45,136,365,49640,4
46,132,353,46596,8
47,138,279,38502,2
48,103,495,50985,6
49,146,434,63364,8
50,172,369,63468,3
51,150,312,46800,4
52,182,357,64974,2
53,151,303,45753,3
54,184,294,54096,2
55,185,333,61605,3
56,177,249,44073,2
57,158,614,97012,2
58,124,434,53816,2
59,190,474,90060,2
60,88,455,40040,2
61,141,383,54003,2
62,146,421,61466,4
63,132,431,56892,4
64,160,322,51520,3
65,152,253,38456,3
66,154,554,85316,2
67,146,490,71540,4
68,132,537,70884,2
69,145,558,80910,2
70,228,507,115596,2
71,129,434,55986,2
72,172,284,48848,2
73,127,276,35052,6
74,173,558,96534,4
75,203,496,100688,1
76,109,319,34771,2
77,99,388,38412,2
78,327,556,181812,2
79,258,689,177762,1
80,143,315,45045,1
81,131,427,55937,6
82,233,437,101821,2
83,172,392,67424,8
84,187,393,73491,6
85,213,397,84561,1
86,199,242,48158,1
87,171,260,44460,2
88,166,184,30544,2
89,131,212,27772,1
90,147,133,19551,2
91,176,286,50336,2
92,317,553,175301,2
93,201,296,59496,2
94,448,630,282240,2
95,215,655,140825,2
96,139,598,83122,2
97,124,606,75144,2
98,120,615,73800,2
99,125,533,66625,2
100,249,531,132219,1
101,92,447,41124,10
102,217,254,55118,1
103,270,580,156600,1
104,291,583,169653,1
105,223,521,116183,1
106,265,547,144955,1
107,300,490,147000,1
108,105,450,47250,2
109,210,295,61950,1
110,227,305,69235,1
111,196,251,49196,1
112,374,620,231880,1
113,209,782,163438,2
114,330,596,196680,4
115,379,648,245592,4
116,251,587,147337,2
117,201,675,135675,2
118,225,569,128025,2
119,449,664,298136,2
120,365,646,235790,2
121,355,568,201640,2
122,306,646,197676,2
123,263,610,160430,2
124,218,402,87636,2
125,341,441,150381,2
126,227,309,70143,2
127,219,265,58035,2
128,258,230,59340,8
129,218,642,139956,1
130,201,328,65928,2
131,154,347,53438,4
132,153,406,62118,2
133,148,636,94128,16
134,137,321,43977,1
135,218,377,82186,6
136,173,370,64010,2
137,150,262,39300,3
138,134,309,41406,3
139,139,203,28217,1
140,128,416,53248,2
141,152,660,100320,3
142,294,343,100842,1
143,299,366,109434,3
144,168,666,111888,4
145,167,595,99365,6
146,152,346,52592,2
147,146,372,54312,4
148,146,659,96214,2
149,158,680,107440,2
