ID,WIDTH,HEIGHT,GROUP
0,8,47,0
1,91,14,0
2,35,23,0
3,9,3,1
4,9,8,1
5,10,3,1
6,14,35,2
7,4,11,2
8,69,27,2
9,90,30,3
10,27,12,3
11,4,21,3
12,16,24,3
13,13,88,4
14,19,14,4
15,28,96,4
16,3,13,5
17,5,16,6
18,14,59,6
19,18,55,6
20,81,21,7
21,18,16,7
22,8,23,7
23,39,23,8
24,5,23,8
25,20,28,9
26,5,19,10
27,13,5,11
28,58,20,12
29,31,7,13
30,79,16,14
31,4,8,15
32,3,2,16
33,4,9,16
34,30,9,16
35,17,58,17
36,1,5,18
37,7,23,19
38,18,29,19
39,65,13,19
40,18,10,20
41,42,10,20
42,14,60,20
43,37,9,20
44,5,20,20
45,19,49,20
46,33,22,20
47,51,8,21
48,10,18,22
49,23,68,22
50,34,6,23
51,12,32,24
52,42,11,24
53,15,21,24
54,26,7,24
55,9,31,24
56,21,41,24
57,54,12,25
58,30,9,25
59,30,19,25
60,61,22,25
61,25,9,26
62,11,4,26
63,42,11,26
64,23,4,26
65,4,23,27
66,49,8,27
67,27,49,27
68,23,86,27
69,9,15,28
70,9,3,28
71,9,12,28
72,4,2,28
