ID,WIDTH,HEIGHT,GROUP
0,10,45,0
1,13,29,1
2,8,15,2
3,54,23,2
4,77,25,3
5,25,18,3
6,7,19,3
7,32,81,4
8,105,22,4
9,27,18,5
10,46,24,6
11,18,5,6
12,20,15,7
13,6,28,7
14,17,57,7
15,26,21,7
16,9,9,7
17,51,52,8
18,36,21,8
19,2,7,8
20,29,6,9
21,8,8,9
22,14,10,10
23,41,82,10
24,6,6,10
25,13,10,10
26,7,2,10
27,58,11,11
28,4,3,11
29,27,18,12
30,57,24,13
31,13,25,13
32,58,20,13
33,13,25,13
34,57,21,13
35,13,5,13
36,44,8,13
37,11,11,13
38,19,19,14
39,64,13,15
40,4,9,15
41,39,74,15
42,14,74,16
43,6,31,16
44,28,13,16
45,14,59,17
46,25,102,17
47,46,34,17
48,25,105,18
