ID,WIDTH,HEIGHT,GROUP
0,21,6,0
1,26,7,1
2,30,7,1
3,13,4,2
4,5,20,2
5,19,41,3
6,10,4,4
7,23,72,4
8,10,9,4
9,3,13,5
10,57,17,6
11,25,14,6
12,10,39,6
13,38,35,7
14,2,10,7
15,7,2,8
16,19,25,9
17,4,4,9
18,8,5,10
19,39,16,11
20,18,49,11
21,29,8,12
22,31,5,12
23,24,21,12
24,56,29,13
25,5,32,13
26,50,12,14
27,41,8,15
28,35,13,15
29,5,7,16
30,8,38,16
31,22,31,17
32,19,10,17
33,48,9,17
34,6,33,18
35,35,33,19
36,24,94,19
37,3,19,19
38,13,11,20
39,24,10,20
40,12,13,21
41,68,11,21
42,24,4,21
43,112,22,22
44,26,57,22
45,24,52,22
46,6,6,22
47,21,25,23
48,52,43,23
49,60,28,23
50,44,19,23
51,22,35,24
52,64,19,24
53,29,37,24
54,5,3,25
55,14,34,25
56,61,25,26
57,9,38,26
58,10,36,26
59,32,11,26
60,2,11,26
61,6,4,27
62,34,23,27
63,12,2,27
64,10,41,27
65,20,28,27
66,13,13,27
67,18,47,28
68,32,9,28
69,4,9,28
70,51,17,28
71,8,17,28
72,6,11,28
