ID,WIDTH,HEIGHT,GROUP
0,2,8,0
1,7,6,1
2,21,16,1
3,19,4,1
4,11,20,2
5,17,27,2
6,3,9,3
7,27,6,3
8,7,16,3
9,23,49,4
10,25,4,4
11,23,18,4
12,11,18,4
13,4,9,5
14,8,41,5
15,11,17,5
16,21,8,5
17,6,6,6
18,5,5,6
19,18,24,6
20,13,35,7
21,26,35,8
22,15,6,8
23,4,15,8
24,80,18,8
25,11,35,9
26,9,5,9
27,12,5,9
28,5,20,9
29,12,24,9
30,19,8,9
31,14,16,9
32,10,12,10
33,16,10,10
34,7,4,10
35,6,18,10
36,8,15,10
37,14,46,11
38,19,4,11
39,20,86,12
40,15,9,13
41,10,11,14
42,15,8,14
43,7,10,14
44,8,8,15
45,2,6,15
46,4,18,16
47,11,41,17
48,28,6,17
49,9,5,17
50,10,5,17
51,4,4,17
52,29,7,18
53,23,31,19
54,4,19,19
55,7,7,19
56,3,16,19
57,3,5,20
58,8,14,21
59,5,30,21
60,8,10,21
61,17,24,21
62,4,2,21
63,19,31,22
64,9,8,22
65,21,5,22
66,3,7,23
67,12,35,23
68,9,6,24
69,8,9,24
70,73,18,25
71,42,6,25
72,6,9,25
73,8,23,25
74,25,4,25
75,9,4,26
76,63,16,26
77,7,3,27
78,10,10,27
79,11,17,27
80,13,11,28
81,10,15,28
82,10,32,28
83,5,20,28
84,14,11,28
85,3,20,29
86,10,9,29
87,9,4,29
88,4,15,29
89,5,12,29
90,16,30,30
91,9,6,30
92,9,3,31
93,22,8,31
94,5,12,32
95,8,2,32
96,9,4,32
97,18,6,32
98,19,6,32
99,12,5,33
100,7,23,33
101,8,11,34
102,7,11,35
103,6,20,35
104,22,8,36
105,4,8,36
106,10,17,36
107,7,16,37
108,5,19,38
109,4,6,38
110,3,2,38
111,21,6,39
112,7,25,39
113,16,15,39
114,6,11,40
115,3,5,41
116,20,5,42
117,14,14,42
118,14,35,42
119,9,22,43
120,2,6,44
121,20,8,44
122,5,5,44
123,7,7,45
124,6,13,45
125,7,5,46
126,10,13,46
127,11,10,46
128,7,9,47
129,8,16,48
130,22,14,48
131,3,6,49
132,15,6,49
133,5,21,49
134,10,33,50
135,15,6,50
136,21,10,50
137,3,8,51
138,5,11,52
139,5,14,53
140,4,5,54
141,4,11,54
142,69,10,54
143,4,3,55
144,35,10,55
145,9,15,56
146,26,10,56
147,37,35,56
148,5,14,57
149,19,15,57
150,15,4,57
151,15,8,57
152,13,16,57
153,7,15,58
154,10,8,58
155,19,6,58
156,37,8,58
157,21,6,59
158,7,5,59
159,22,10,59
160,16,3,59
161,21,15,60
162,9,7,60
163,35,14,60
164,57,17,60
165,34,7,61
166,2,4,61
167,4,9,62
168,4,11,63
169,21,49,64
170,3,15,64
171,22,8,65
172,21,19,66
173,6,11,66
174,18,4,66
175,21,8,67
176,16,19,67
177,5,10,68
178,4,5,68
179,5,20,69
180,7,8,70
181,31,24,70
182,25,6,70
183,5,6,71
184,10,13,71
185,22,5,72
186,19,3,72
187,16,5,73
188,5,5,73
189,28,46,74
190,21,3,74
191,7,2,74
192,7,17,74
193,4,12,75
194,31,11,75
195,21,14,76
196,17,29,76
197,26,6,77
198,6,21,78
