ID,WIDTH,HEIGHT,GROUP
0,13,2,0
1,4,12,0
2,13,10,0
3,14,8,0
4,12,25,1
5,3,8,1
6,25,12,2
7,28,10,2
8,7,3,2
9,3,4,3
10,10,28,3
11,4,5,4
12,20,4,4
13,17,4,4
14,8,37,5
15,10,22,6
16,8,6,7
17,3,9,7
18,11,47,7
19,17,14,8
20,15,9,8
21,2,12,9
22,12,10,9
23,42,13,9
24,4,2,10
25,16,53,10
26,6,20,11
27,12,71,11
28,21,7,11
29,34,9,11
30,10,15,11
31,9,4,11
32,6,2,11
33,12,3,12
34,5,5,13
35,15,6,13
36,22,4,13
37,14,19,13
38,12,6,14
39,37,8,15
40,14,4,15
41,1,6,15
42,8,11,15
43,21,23,16
44,13,47,16
45,1,4,17
46,3,13,18
47,13,52,18
48,30,11,18
49,10,3,18
50,1,6,19
51,7,21,19
52,5,33,20
53,8,27,20
54,5,30,20
55,6,1,20
56,2,1,21
57,26,8,21
58,2,6,22
59,26,5,23
60,57,11,24
61,2,5,25
62,7,19,25
63,60,9,26
64,15,27,26
65,61,18,27
66,24,18,27
67,28,16,28
68,66,13,28
69,25,31,28
70,2,10,29
71,8,32,29
72,6,6,30
73,4,11,30
74,5,5,31
75,6,2,31
76,5,34,31
77,2,5,32
78,12,6,33
79,11,13,34
80,16,31,34
81,3,8,35
82,8,24,36
83,1,3,36
84,3,13,36
85,6,9,36
86,14,14,36
87,14,12,36
88,3,3,37
89,4,4,38
90,18,6,38
91,8,10,39
92,20,45,39
93,12,6,40
94,17,4,41
95,7,15,42
96,9,4,42
97,7,15,43
98,4,26,43
99,2,4,43
100,13,12,43
101,16,4,44
102,10,3,44
103,22,9,44
104,32,16,45
105,29,8,45
106,7,8,45
107,7,3,46
108,1,5,46
109,10,27,46
110,3,15,46
111,3,1,47
112,8,3,47
113,6,6,48
114,3,5,48
115,2,1,49
116,4,4,49
117,11,2,49
118,4,6,49
119,8,7,49
120,3,15,50
121,4,25,50
122,10,48,51
123,5,12,51
124,44,13,51
125,21,41,51
126,9,3,51
127,7,4,52
128,8,2,52
129,1,4,52
130,12,3,53
131,6,5,53
132,11,10,53
133,29,21,53
134,2,5,53
135,18,6,54
136,2,6,54
137,13,14,54
138,19,37,54
139,8,16,55
140,1,6,55
141,8,6,55
142,8,30,55
143,14,5,55
144,63,14,56
145,7,15,56
146,23,7,56
147,2,1,57
148,12,8,57
149,43,16,58
150,23,4,59
151,3,3,60
152,4,21,61
153,3,1,61
154,40,9,62
155,4,21,62
156,5,12,62
157,6,8,63
158,20,7,64
159,3,1,65
160,20,13,65
161,15,18,65
162,10,28,65
163,8,15,65
164,2,4,66
165,2,6,66
166,8,9,66
167,1,3,66
168,14,8,66
169,61,19,67
170,18,50,67
171,49,19,68
172,3,20,68
173,3,3,68
174,1,2,69
175,30,6,70
176,11,30,71
177,66,15,71
178,8,24,72
179,1,3,72
180,5,1,72
181,60,11,72
182,14,74,72
183,10,15,72
184,24,19,73
185,6,30,73
186,3,8,73
187,11,69,73
188,13,35,73
189,6,7,73
190,20,9,73
191,4,1,74
192,2,3,74
193,21,62,75
194,11,8,75
195,1,5,76
196,20,9,77
