ID,WIDTH,HEIGHT,GROUP
0,23,42,0
1,2,10,0
2,15,81,0
3,55,14,1
4,9,11,1
5,17,6,1
6,15,3,1
7,44,12,2
8,16,54,2
9,22,10,3
10,22,6,4
11,21,13,4
12,11,2,4
13,50,10,5
14,31,19,5
15,37,35,5
16,8,35,5
17,13,9,5
18,18,47,6
19,19,4,6
20,24,8,6
21,10,56,7
22,1,5,7
23,28,14,8
24,22,65,8
25,20,53,8
26,9,3,9
27,25,46,10
28,3,17,11
29,10,12,12
30,20,19,12
31,15,104,12
32,14,5,12
33,25,11,13
34,13,35,13
35,2,13,14
36,9,31,14
37,9,4,14
38,14,80,15
39,16,40,15
40,4,16,15
41,5,16,15
42,14,17,16
43,22,24,16
44,22,49,17
45,8,32,18
46,39,11,18
47,12,4,19
48,11,12,19
49,23,14,20
50,8,10,20
51,7,7,20
52,14,45,21
53,18,94,21
54,6,1,22
55,4,14,22
56,15,23,23
57,15,18,24
58,11,2,24
59,24,5,25
60,23,42,25
61,36,10,25
62,11,48,25
63,17,29,25
64,9,5,26
65,5,1,26
66,101,37,27
67,4,1,27
68,16,3,27
69,34,6,27
70,5,1,27
71,26,4,28
72,6,4,28
73,32,5,29
74,16,40,29
75,8,6,29
76,11,12,29
77,99,25,30
78,20,3,30
79,7,7,31
80,11,33,31
81,16,16,32
82,16,5,32
83,8,6,33
84,22,59,34
85,50,11,34
86,36,9,35
87,10,37,35
88,6,8,35
89,2,10,35
90,8,12,35
91,13,19,35
92,10,6,36
93,15,40,37
94,12,21,37
95,3,7,37
96,4,12,37
