ID,WIDTH,HEIGHT,GROUP
0,23,10,0
1,7,5,1
2,65,29,1
3,4,13,1
4,37,7,1
5,10,45,2
6,26,8,3
7,19,24,3
8,22,38,4
9,18,50,4
10,4,14,5
11,6,6,5
12,6,21,6
13,69,18,6
14,25,9,7
15,6,5,7
16,28,7,8
17,27,8,9
18,2,9,9
19,40,7,9
20,20,13,10
21,13,3,10
22,4,14,10
23,8,21,11
24,18,41,11
25,20,14,11
26,6,14,11
27,24,20,11
28,7,10,12
29,23,59,12
30,8,25,12
31,2,12,12
32,3,14,13
33,31,11,14
34,4,1,14
35,20,6,15
36,13,18,16
37,16,9,16
38,117,20,16
39,7,25,17
40,5,16,17
41,9,11,17
42,9,7,17
43,14,5,18
44,6,21,18
45,9,31,19
46,13,12,20
47,62,22,20
48,6,12,21
49,36,7,21
50,14,40,21
51,49,8,21
52,4,2,22
53,25,57,22
54,7,5,22
55,1,3,22
56,15,6,22
57,7,26,23
58,20,40,23
59,19,57,24
60,14,86,25
61,7,46,26
62,5,30,26
63,35,11,26
64,18,25,26
65,22,5,26
66,7,14,27
67,12,59,28
68,41,41,28
69,59,22,29
70,24,25,29
71,4,23,29
72,5,13,29
73,11,18,30
74,16,18,30
75,28,73,30
76,29,32,31
77,23,70,31
78,15,4,31
79,8,6,32
80,30,10,32
81,7,11,32
82,2,7,32
83,4,3,33
84,37,8,33
85,23,70,33
86,26,17,33
87,7,12,33
88,24,10,33
89,5,9,34
90,29,8,34
91,8,4,34
92,9,8,35
93,3,19,35
94,32,27,36
95,20,18,37
96,47,19,37
