ID,WIDTH,HEIGHT,GROUP
0,28,13,0
1,13,10,1
2,11,11,1
3,58,11,2
4,7,2,2
5,32,81,3
6,25,18,3
7,44,8,3
8,18,5,3
9,14,59,4
10,19,19,5
11,4,9,6
12,13,29,6
13,51,52,6
14,14,10,7
15,10,45,7
16,6,31,7
17,25,105,8
18,77,25,8
19,54,23,8
20,9,9,8
21,105,22,9
22,46,24,9
23,36,21,9
24,6,28,10
25,46,34,10
26,27,18,11
27,58,20,11
28,13,25,11
29,27,18,11
30,7,19,11
31,14,74,11
32,4,3,11
33,2,7,11
34,20,15,12
35,29,6,12
36,13,25,13
37,17,57,13
38,57,21,13
39,6,6,13
40,13,5,13
41,39,74,13
42,26,21,13
43,57,24,14
44,8,15,15
45,8,8,15
46,25,102,16
47,41,82,17
48,64,13,18
