ID,WIDTH,HEIGHT,GROUP
0,14,15,0
1,32,19,0
2,6,37,1
3,30,22,1
4,12,10,2
5,52,35,2
6,91,39,2
7,7,33,3
8,28,5,4
9,11,2,4
10,47,23,5
11,104,18,5
12,62,20,5
13,19,15,6
14,56,41,6
15,15,23,6
16,62,14,6
17,18,42,7
18,45,94,7
19,36,9,7
20,6,20,7
21,8,8,8
22,5,29,8
23,10,9,8
24,61,13,9
25,26,25,10
26,9,28,10
27,19,35,10
28,22,6,10
29,12,7,10
30,38,20,10
31,8,40,11
32,11,28,11
33,23,63,11
34,19,17,11
35,25,27,12
36,34,12,13
37,34,101,14
38,13,2,14
39,75,37,14
40,4,14,15
41,13,52,16
42,10,68,16
43,57,20,16
44,25,26,16
45,20,11,16
46,18,24,16
47,75,18,17
48,37,12,18
