ID,WIDTH,HEIGHT,GROUP
0,3,7,0
1,3,3,0
2,12,30,0
3,8,4,0
4,5,21,0
5,36,19,1
6,2,6,1
7,4,20,1
8,2,2,2
9,2,3,2
10,15,18,3
11,13,3,3
12,5,4,4
13,5,15,4
14,2,5,4
15,22,8,4
16,22,28,5
17,11,11,6
18,10,10,6
19,6,4,7
20,10,19,7
21,5,30,7
22,2,13,8
23,1,4,8
24,63,16,8
25,10,4,8
26,3,17,9
27,9,12,9
28,9,11,9
29,4,9,9
30,37,6,10
31,4,9,10
32,25,34,10
33,18,20,11
34,4,17,12
35,1,1,12
36,12,5,13
37,6,2,13
38,17,19,13
39,18,9,14
40,3,2,15
41,14,5,15
42,10,25,16
43,15,3,16
44,4,18,16
45,9,56,16
46,19,3,16
47,8,2,16
48,4,11,17
49,4,26,17
50,6,5,18
51,8,3,18
52,2,7,18
53,32,8,18
54,8,2,19
55,4,4,20
56,16,5,20
57,9,16,21
58,6,3,22
59,19,4,22
60,4,13,22
61,25,8,23
62,2,1,23
63,8,2,23
64,2,4,24
65,11,4,25
66,6,12,25
67,14,4,25
68,5,32,26
69,3,7,26
70,21,11,26
71,4,1,27
72,30,10,28
73,43,13,29
74,43,9,29
75,1,2,29
76,10,4,30
77,2,10,30
78,18,5,31
79,46,28,32
80,7,4,32
81,3,2,33
82,30,5,33
83,27,15,34
84,4,8,35
85,2,8,35
86,8,3,36
87,4,20,36
88,10,4,36
89,16,13,37
90,12,9,37
91,6,27,38
92,9,19,38
93,14,46,39
94,9,45,39
95,2,7,39
96,55,8,40
97,7,40,40
98,8,4,41
99,8,5,41
100,7,2,41
101,8,2,42
102,45,12,43
103,9,15,43
104,4,4,43
105,9,10,44
106,25,6,44
107,25,12,45
108,6,11,45
109,14,79,46
110,5,17,46
111,1,4,46
112,1,3,47
113,22,14,47
114,2,9,48
115,9,21,48
116,22,12,49
117,25,68,50
118,9,4,50
119,7,6,50
120,9,19,50
121,5,2,50
122,3,11,51
123,1,4,51
124,41,7,51
125,51,9,52
126,4,2,52
127,6,5,52
128,59,14,52
129,18,3,53
130,46,14,53
131,19,23,53
132,40,17,54
133,8,4,54
134,7,42,54
135,24,33,54
136,4,5,55
137,3,1,55
138,3,20,55
139,4,12,56
140,10,34,57
141,4,3,57
142,33,10,57
143,24,75,58
144,20,35,59
145,9,8,59
146,8,8,59
147,12,66,60
148,19,74,60
149,10,22,60
150,13,2,60
151,83,16,60
152,1,4,61
153,12,10,62
154,5,18,62
155,9,41,62
156,8,29,62
157,12,3,62
158,36,6,63
159,7,6,64
160,13,64,64
161,42,13,64
162,51,9,64
163,26,8,64
164,9,37,65
165,4,14,65
166,8,35,66
167,8,18,67
168,11,11,67
169,5,5,67
170,9,5,67
171,2,4,68
172,3,1,68
173,5,17,69
174,21,16,69
175,46,7,69
176,5,30,70
177,25,8,71
178,10,10,71
179,8,35,71
180,21,21,71
181,7,32,71
182,11,14,71
183,21,4,72
184,38,12,72
185,2,4,73
186,10,2,73
187,4,8,74
188,10,8,75
189,7,8,75
190,14,16,76
191,7,16,76
192,3,8,76
193,4,15,76
194,6,10,77
195,3,2,77
196,1,4,77
