ID,WIDTH,HEIGHT,GROUP
0,10,4,0
1,6,33,0
2,4,4,0
3,26,7,0
4,48,9,0
5,2,11,1
6,10,36,2
7,3,19,2
8,112,22,3
9,20,28,4
10,41,8,5
11,21,25,5
12,23,72,5
13,10,39,5
14,52,43,6
15,57,17,6
16,19,25,6
17,32,11,6
18,61,25,7
19,8,17,7
20,56,29,8
21,13,11,8
22,64,19,8
23,34,23,8
24,6,4,9
25,12,13,9
26,4,9,9
27,14,34,9
28,24,10,9
29,8,5,10
30,12,2,11
31,51,17,11
32,19,10,11
33,68,11,11
34,25,14,12
35,13,13,12
36,3,13,13
37,35,33,14
38,5,7,14
39,10,9,14
40,18,47,15
41,9,38,15
42,24,94,16
43,10,41,16
44,19,41,16
45,50,12,17
46,22,35,17
47,8,38,18
48,6,6,18
49,26,57,19
50,22,31,19
51,24,52,19
52,24,21,19
53,29,8,20
54,18,49,20
55,35,13,21
56,2,10,21
57,60,28,22
58,5,32,22
59,32,9,23
60,39,16,23
61,13,4,23
62,6,11,23
63,38,35,24
64,29,37,24
65,31,5,25
66,21,6,25
67,5,20,25
68,44,19,25
69,24,4,26
70,30,7,26
71,5,3,27
72,7,2,28
