ID,WIDTH,HEIGHT,GROUP
0,5,9,0
1,24,25,0
2,47,19,0
3,8,6,1
4,6,12,2
5,7,12,2
6,2,7,2
7,59,22,3
8,4,13,4
9,7,25,4
10,4,2,5
11,29,32,6
12,62,22,6
13,13,12,7
14,3,14,8
15,13,18,8
16,25,57,8
17,14,86,8
18,20,18,9
19,7,5,9
20,9,7,9
21,2,12,9
22,30,10,10
23,15,4,10
24,9,11,10
25,8,4,10
26,117,20,10
27,18,41,11
28,6,21,11
29,28,73,11
30,23,10,12
31,16,9,12
32,41,41,12
33,29,8,13
34,22,5,13
35,11,18,14
36,7,26,14
37,24,20,14
38,4,14,15
39,20,14,16
40,4,1,16
41,5,13,16
42,27,8,17
43,10,45,18
44,7,46,18
45,65,29,19
46,23,70,19
47,14,40,19
48,37,7,19
49,7,11,19
50,3,19,20
51,20,6,21
52,2,9,21
53,6,6,22
54,7,5,23
55,26,8,24
56,26,17,24
57,35,11,24
58,9,8,25
59,19,57,25
60,15,6,25
61,31,11,26
62,7,10,26
63,13,3,26
64,4,14,26
65,14,5,26
66,40,7,26
67,20,13,27
68,37,8,27
69,19,24,27
70,22,38,27
71,18,50,27
72,18,25,27
73,69,18,27
74,12,59,28
75,32,27,29
76,6,21,29
77,8,21,30
78,5,30,30
79,23,59,31
80,5,16,31
81,24,10,31
82,6,5,31
83,49,8,31
84,4,3,32
85,23,70,33
86,7,14,34
87,36,7,35
88,1,3,35
89,4,23,35
90,6,14,35
91,25,9,35
92,28,7,36
93,9,31,36
94,8,25,36
95,16,18,36
96,20,40,37
