ID,WIDTH,HEIGHT,GROUP
0,5,5,0
1,7,6,1
2,8,12,2
3,8,41,3
4,32,18,4
5,9,14,5
6,9,3,5
7,1,3,5
8,6,10,5
9,28,16,5
10,9,9,6
11,7,18,6
12,18,6,6
13,7,19,7
14,32,39,7
15,16,67,7
16,31,23,7
17,76,12,8
18,9,13,9
19,8,7,9
20,25,10,10
21,16,9,10
22,17,7,10
23,5,7,11
24,13,37,11
25,24,8,11
26,12,5,12
27,6,13,13
28,22,4,14
29,11,11,14
30,12,2,15
31,17,7,16
32,28,34,17
33,4,10,17
34,29,7,18
35,23,11,19
36,12,7,19
37,16,7,20
38,3,1,20
39,29,15,21
40,3,6,21
41,5,5,21
42,18,4,22
43,39,18,22
44,4,8,23
45,5,5,23
46,6,8,24
47,9,62,24
48,13,7,24
49,13,31,25
50,3,9,25
51,5,4,26
52,6,14,26
53,23,7,26
54,17,4,27
55,11,8,28
56,13,17,28
57,5,30,28
58,18,7,28
59,21,3,28
60,5,4,29
61,11,11,30
62,12,4,31
63,18,4,31
64,11,7,31
65,7,48,32
66,17,35,33
67,23,7,33
68,32,6,33
69,5,4,33
70,4,8,33
71,5,11,34
72,27,26,34
73,6,19,35
74,5,2,35
75,22,8,35
76,5,4,36
77,5,13,36
78,9,39,37
79,12,4,37
80,5,9,38
81,17,11,38
82,13,21,38
83,7,11,38
84,4,4,39
85,18,18,40
86,12,22,41
87,3,19,41
88,13,5,41
89,3,8,42
90,12,7,42
91,2,11,43
92,5,16,43
93,13,4,44
94,21,7,44
95,7,9,45
96,9,19,45
97,12,10,45
98,3,3,45
99,8,10,45
100,23,5,46
101,2,4,46
102,7,20,46
103,24,12,46
104,17,8,47
105,10,50,47
106,27,8,47
107,9,47,47
108,5,5,47
109,27,8,48
110,19,97,48
111,7,26,48
112,41,9,49
113,2,9,49
114,5,10,49
115,18,8,50
116,5,1,51
117,7,1,51
118,8,20,51
119,5,6,51
120,24,4,51
121,9,6,52
122,3,7,52
123,13,19,53
124,2,5,53
125,3,3,53
126,5,31,54
127,3,2,54
128,11,15,54
129,19,3,55
130,16,5,55
131,10,12,56
132,17,11,56
133,3,10,56
134,12,2,57
135,24,30,57
136,9,15,57
137,28,5,57
138,7,4,58
139,40,8,59
140,6,7,59
141,8,13,59
142,18,11,60
143,16,13,60
144,21,12,60
145,5,12,60
146,12,16,60
147,4,14,61
148,9,15,61
149,5,14,62
150,12,41,63
151,9,9,64
152,5,7,64
153,39,6,64
154,46,8,65
155,23,7,65
156,6,18,65
157,6,22,65
158,9,47,65
159,1,3,65
160,17,7,65
161,10,7,66
162,19,17,66
163,7,16,67
164,19,28,67
165,9,16,67
166,9,4,68
167,6,1,68
168,30,8,69
169,43,9,69
170,7,12,69
171,16,14,69
172,5,4,70
173,5,6,70
174,11,26,70
175,23,5,71
176,9,12,71
177,43,45,72
178,16,4,72
179,19,5,72
180,21,21,72
181,12,3,72
182,21,35,73
183,60,17,74
184,27,14,74
185,16,19,75
186,19,17,75
187,23,7,75
188,21,16,76
189,6,35,77
190,4,22,77
191,13,44,77
192,30,12,78
193,16,16,78
194,19,7,78
195,15,6,78
196,9,13,78
197,4,8,78
198,33,6,78
