ID,WIDTH,HEIGHT,GROUP
0,41,6,0
1,31,12,0
2,10,8,1
3,20,28,2
4,17,13,2
5,71,38,2
6,27,18,3
7,15,32,3
8,25,5,3
9,14,9,4
10,55,28,4
11,25,11,4
12,5,26,5
13,33,11,6
14,45,19,7
15,50,37,7
16,76,35,8
17,5,2,8
18,16,51,8
19,51,75,8
20,30,11,9
21,19,8,10
22,12,15,11
23,54,27,12
24,109,16,12
25,7,42,12
26,11,37,13
27,37,32,13
28,22,5,13
29,31,20,13
30,32,18,13
31,5,30,14
32,40,18,14
33,17,3,14
34,46,15,15
35,32,13,15
36,36,10,15
37,37,102,16
38,22,92,16
39,36,56,16
40,18,11,16
41,12,45,16
42,35,46,17
43,56,18,17
44,13,10,17
45,27,23,17
46,7,29,17
47,60,9,18
48,22,8,18
