ID,WIDTH,HEIGHT,GROUP
0,22,92,0
1,45,19,0
2,5,30,0
3,37,102,1
4,22,5,1
5,12,15,1
6,16,51,2
7,7,42,2
8,5,26,2
9,25,11,2
10,25,5,2
11,20,28,3
12,13,10,3
13,50,37,3
14,12,45,3
15,33,11,4
16,60,9,4
17,17,3,4
18,76,35,5
19,14,9,5
20,18,11,5
21,19,8,5
22,10,8,6
23,32,18,6
24,54,27,7
25,5,2,7
26,37,32,7
27,35,46,8
28,55,28,8
29,32,13,8
30,27,18,9
31,30,11,10
32,31,12,11
33,40,18,12
34,71,38,13
35,7,29,13
36,41,6,14
37,11,37,14
38,56,18,15
39,36,56,15
40,15,32,15
41,51,75,15
42,46,15,16
43,17,13,16
44,31,20,16
45,22,8,17
46,27,23,17
47,36,10,17
48,109,16,18
