ID,WIDTH,HEIGHT,GROUP
0,54,16,0
1,5,29,0
2,16,16,0
3,29,15,0
4,21,10,1
5,2,2,1
6,30,29,1
7,16,3,2
8,2,9,3
9,13,27,3
10,8,26,3
11,3,14,3
12,2,2,3
13,11,63,4
14,11,9,4
15,4,7,4
16,18,40,4
17,6,20,4
18,15,6,5
19,13,27,5
20,1,6,5
21,10,5,6
22,4,23,6
23,5,31,6
24,3,4,7
25,41,6,7
26,7,12,7
27,10,2,8
28,4,4,8
29,3,3,8
30,7,13,9
31,44,11,9
32,4,8,9
33,43,12,10
34,6,28,11
35,6,3,11
36,9,56,12
37,3,16,12
38,6,34,12
39,3,8,12
40,11,8,12
41,22,75,13
42,13,54,14
43,3,3,14
44,3,6,15
45,65,22,15
46,11,49,16
47,13,9,17
48,15,10,17
49,12,27,18
50,11,51,19
51,15,8,20
52,3,7,20
53,3,8,20
54,31,5,20
55,11,15,21
56,4,8,21
57,5,19,22
58,5,14,22
59,11,9,22
60,5,30,23
61,2,10,24
62,14,67,25
63,6,17,26
64,8,38,26
65,13,13,26
66,9,10,26
67,1,6,26
68,2,13,27
69,5,2,27
70,3,2,27
71,36,11,27
72,8,10,28
73,2,2,28
74,14,6,28
75,32,12,28
76,2,11,29
77,4,1,30
78,9,6,30
79,7,15,30
80,13,16,30
81,38,11,31
82,9,2,31
83,20,5,31
84,2,7,32
85,9,7,32
86,18,29,33
87,9,45,33
88,3,9,33
89,8,27,34
90,7,3,34
91,20,4,34
92,7,19,35
93,14,25,35
94,3,14,35
95,3,11,35
96,8,54,36
97,27,24,36
98,8,27,36
99,9,5,37
100,13,4,37
101,3,1,38
102,2,6,38
103,2,1,38
104,26,10,39
105,16,11,39
106,50,10,39
107,27,9,40
108,71,13,40
109,5,1,41
110,14,3,42
111,6,4,43
112,13,54,44
113,2,5,44
114,2,7,44
115,14,51,45
116,15,18,45
117,9,13,45
118,7,15,46
119,14,45,46
120,9,6,46
121,5,5,47
122,21,24,48
123,16,85,49
124,10,3,49
125,16,6,49
126,40,14,50
127,7,32,51
128,3,1,51
129,49,11,51
130,9,11,52
131,8,2,53
132,26,6,54
133,8,18,54
134,3,10,54
135,17,4,54
136,2,9,54
137,3,20,55
138,10,34,55
139,5,13,56
140,14,38,56
141,4,10,56
142,6,1,56
143,7,29,57
144,7,36,57
145,1,2,57
146,1,4,57
147,5,8,58
148,21,5,58
149,29,18,59
150,9,26,59
151,15,18,59
152,4,4,59
153,2,13,60
154,30,6,60
155,9,35,60
156,4,23,61
157,14,15,61
158,2,8,61
159,9,16,62
160,5,9,62
161,5,7,62
162,18,3,62
163,4,4,62
164,1,5,63
165,12,21,63
166,30,7,63
167,11,51,64
168,21,8,64
169,34,7,65
170,36,11,65
171,1,2,65
172,10,34,65
173,2,2,65
174,7,37,66
175,8,3,66
176,8,6,66
177,5,14,67
178,18,4,68
179,6,15,69
180,21,4,69
181,6,18,69
182,15,5,70
183,4,1,71
184,6,7,72
185,2,5,72
186,74,14,72
187,30,16,73
188,5,33,74
189,14,4,75
190,2,1,75
191,11,16,76
192,9,19,76
193,5,12,76
194,6,23,77
195,13,27,77
196,4,25,77
