ID,WIDTH,HEIGHT,GROUP
0,32,7,0
1,7,4,0
2,3,19,0
3,48,11,0
4,9,22,1
5,4,9,1
6,8,10,1
7,4,15,1
8,28,8,1
9,8,5,2
10,13,8,2
11,4,25,2
12,28,12,2
13,3,9,2
14,3,11,2
15,21,9,3
16,12,18,3
17,7,13,3
18,17,17,4
19,10,5,5
20,10,41,5
21,3,9,6
22,9,11,6
23,17,13,6
24,2,1,7
25,4,4,7
26,29,45,7
27,9,9,7
28,40,18,8
29,2,9,9
30,5,3,9
31,94,14,9
32,75,11,9
33,9,4,9
34,22,5,10
35,8,5,10
36,9,19,10
37,27,11,10
38,20,6,11
39,3,15,11
40,9,2,12
41,8,2,13
42,10,11,14
43,8,3,15
44,28,4,16
45,25,27,17
46,3,5,18
47,10,24,19
48,9,18,20
49,20,4,20
50,18,41,21
51,10,16,21
52,12,74,22
53,25,4,22
54,14,7,23
55,14,27,24
56,19,16,24
57,6,13,25
58,9,41,25
59,21,13,26
60,16,3,27
61,10,6,27
62,14,41,28
63,26,17,28
64,35,7,29
65,7,19,29
66,15,17,29
67,26,13,29
68,4,12,29
69,5,13,30
70,6,13,30
71,10,6,31
72,22,8,31
73,9,11,32
74,9,17,32
75,22,33,33
76,3,1,33
77,5,15,33
78,10,3,33
79,12,9,33
80,7,9,34
81,20,10,34
82,5,11,35
83,5,4,35
84,28,27,35
85,8,4,36
86,6,18,36
87,12,4,36
88,3,15,37
89,30,5,37
90,9,21,37
91,20,24,37
92,3,9,37
93,14,4,37
94,8,20,38
95,4,6,38
96,6,25,39
97,7,12,39
98,10,11,39
99,12,3,39
100,10,10,40
101,25,7,40
102,9,5,41
103,4,6,41
104,9,9,41
105,8,3,41
106,20,10,42
107,14,15,43
108,9,18,43
109,27,5,44
110,13,4,44
111,8,50,45
112,8,8,45
113,15,5,45
114,7,16,45
115,5,20,46
116,7,10,46
117,19,29,47
118,8,38,47
119,30,10,48
120,6,23,48
121,8,52,48
122,9,8,49
123,17,3,49
124,23,12,49
125,43,13,49
126,6,2,49
127,20,4,49
128,12,8,49
129,6,19,50
130,27,8,50
131,8,10,51
132,18,41,51
133,12,10,51
134,17,64,52
135,4,23,52
136,4,15,52
137,6,12,52
138,25,12,52
139,6,13,52
140,17,4,53
141,5,31,54
142,21,4,54
143,6,9,54
144,3,18,55
145,10,26,56
146,19,45,57
147,28,9,57
148,12,9,57
149,8,26,58
150,4,4,59
151,7,32,59
152,5,12,60
153,6,3,60
154,17,22,61
155,8,21,61
156,25,9,62
157,4,10,62
158,17,10,63
159,19,50,64
160,31,9,64
161,1,4,64
162,32,22,65
163,10,5,65
164,24,7,65
165,4,9,65
166,21,9,66
167,8,11,66
168,19,38,66
169,23,5,66
170,27,14,67
171,12,16,67
172,13,8,67
173,10,38,68
174,8,10,68
175,12,29,69
176,5,21,70
177,24,12,70
178,4,27,71
179,12,45,71
180,31,5,71
181,23,15,71
182,10,29,72
183,9,30,72
184,1,4,72
185,6,9,73
186,8,13,73
187,31,7,73
188,17,9,73
189,28,5,73
190,4,24,73
191,17,7,74
192,10,2,75
193,27,11,76
194,4,5,76
195,3,4,77
196,48,8,77
197,3,6,78
198,4,27,78
