ID,WIDTH,HEIGHT,GROUP
0,13,41,0
1,39,24,0
2,12,33,1
3,72,12,1
4,41,27,1
5,110,32,2
6,4,27,2
7,16,53,3
8,78,15,4
9,62,18,4
10,15,22,5
11,30,115,6
12,3,8,6
13,37,76,7
14,10,13,7
15,5,30,7
16,24,10,7
17,20,15,7
18,21,6,8
19,20,91,9
20,21,61,9
21,10,38,9
22,6,11,9
23,16,9,10
24,67,16,10
25,15,92,10
26,22,47,10
27,62,17,10
28,44,7,10
29,64,19,11
30,8,54,11
31,7,22,12
32,22,58,12
33,3,15,12
34,23,19,12
35,28,43,13
36,78,35,13
37,22,37,13
38,5,9,13
39,20,37,13
40,18,13,13
41,14,97,14
42,6,6,14
43,12,13,15
44,38,48,15
45,27,14,16
46,3,6,17
47,19,6,18
48,18,5,18
