ID,WIDTH,HEIGHT,GROUP
0,97,125,0
1,158,184,1
2,83,71,2
3,132,67,3
4,147,92,4
5,111,160,4
6,134,123,5
7,164,84,5
8,64,101,6
9,178,158,7
10,95,103,8
11,63,171,9
12,84,68,9
13,84,73,10
14,109,128,11
15,97,85,12
16,150,164,13
17,77,121,14
18,145,141,15
19,107,110,16
20,131,127,16
21,155,127,17
22,151,62,17
23,103,92,17
24,139,174,18
25,87,178,19
26,105,141,19
27,108,177,19
28,103,139,20
29,179,175,20
30,150,68,21
31,69,66,22
32,97,69,23
33,97,106,24
34,82,62,25
35,140,70,26
36,117,173,27
37,141,144,28
38,74,88,29
39,162,163,29
40,152,121,30
41,122,183,31
42,118,111,32
43,99,166,33
44,92,86,34
45,98,156,35
46,159,122,36
47,124,138,37
48,136,147,38
49,86,165,39
