ID,WIDTH,HEIGHT
0,3,19
1,6,26
2,19,16
3,13,29
4,26,22
5,6,26
6,22,16
7,10,3
8,3,13
9,6,6
10,29,16
11,6,3
12,3,13
13,16,19
14,19,19
15,6,19
16,16,13
17,3,19
18,26,26
19,16,10
20,26,22
21,29,29
22,16,6
23,16,10
24,26,6
25,26,26
26,29,29
27,19,13
28,10,10
29,13,3
30,22,3
31,10,10
32,19,22
33,26,22
34,16,6
35,22,16
36,16,29
37,22,3
38,19,13
39,22,19
40,19,13
41,6,10
42,13,26
43,16,29
44,22,13
45,6,19
46,16,3
47,22,16
48,6,29
49,6,29
50,22,10
51,13,3
52,29,22
53,6,26
54,26,19
55,6,6
56,26,16
57,6,16
58,22,13
59,10,19
60,22,22
61,22,16
62,6,13
63,16,19
64,13,3
65,29,29
66,16,13
67,16,13
68,26,10
69,16,10
70,29,10
71,22,19
72,6,22
73,26,13
74,16,29
75,19,3
76,16,6
77,26,19
78,19,6
79,26,6
80,3,22
81,10,29
82,10,13
83,6,22
84,26,22
85,19,22
86,10,6
87,3,3
88,26,26
89,6,6
90,16,3
91,6,16
92,22,22
93,16,3
94,13,6
95,22,10
96,13,10
97,19,16
98,19,6
99,16,29
100,22,29
101,6,13
102,6,29
103,16,29
104,3,19
105,3,13
106,29,10
107,10,22
108,13,6
109,19,19
110,16,16
111,19,19
112,26,26
113,19,22
114,19,13
115,6,22
116,16,29
117,10,6
118,19,22
119,19,13
120,16,3
121,22,19
122,19,22
123,26,6
124,19,26
125,29,19
126,22,3
127,22,29
128,10,19
129,10,6
130,26,22
131,6,10
132,3,3
133,19,26
134,16,16
135,13,10
136,16,16
137,6,10
138,22,10
139,26,29
140,26,22
141,10,29
142,6,3
143,26,16
144,19,29
145,19,10
146,3,16
147,10,10
148,29,16
149,19,6
