ID,WIDTH,HEIGHT
0,8,9
1,6,9
2,1,6
3,8,4
4,3,3
5,1,6
6,4,1
7,1,5
8,8,9
9,4,7
10,6,8
11,8,6
12,6,1
13,8,5
14,6,6
15,6,8
16,7,4
17,1,3
18,4,3
19,7,4
20,8,2
21,7,6
22,9,2
23,5,9
24,8,9
25,2,9
26,8,9
27,8,9
28,6,2
29,6,3
30,3,7
31,8,2
32,7,5
33,8,2
34,3,6
35,5,7
36,2,7
37,6,7
38,2,1
39,3,7
40,8,6
41,4,8
42,3,6
43,3,2
44,9,3
45,1,7
46,2,1
47,1,4
48,6,4
49,4,4
50,1,5
51,7,4
52,6,8
53,5,6
54,1,5
55,3,4
56,8,5
57,1,6
58,7,8
59,8,8
60,3,8
61,6,7
62,8,7
63,8,9
64,9,5
65,4,1
66,4,8
67,4,2
68,1,6
69,7,1
70,1,4
71,7,8
72,2,2
73,1,4
74,6,1
75,9,6
76,4,1
77,3,4
78,6,8
79,2,6
80,5,9
81,5,2
82,3,8
83,4,5
84,6,1
85,9,7
86,2,5
87,7,9
88,7,6
89,6,9
90,7,3
91,6,3
92,5,7
93,3,5
94,5,9
95,7,7
96,6,5
97,8,7
98,9,2
99,6,9
