ID,WIDTH,HEIGHT,GROUP
0,3,4,0
1,3,3,0
2,12,6,0
3,3,19,0
4,3,8,0
5,5,21,0
6,4,7,0
7,4,21,1
8,3,4,1
9,3,6,1
10,50,4,1
11,4,14,1
12,4,5,1
13,5,8,1
14,3,5,1
15,4,3,1
16,4,3,1
17,35,13,1
18,4,15,1
19,3,5,2
20,5,5,2
21,5,24,2
22,50,3,2
23,4,5,2
24,26,30,3
25,5,3,3
26,7,5,3
27,5,8,3
28,9,4,4
29,5,5,4
30,3,5,4
31,3,3,4
32,50,3,4
33,5,5,5
34,4,5,5
35,3,5,5
36,5,3,5
37,5,3,5
38,5,5,5
39,16,6,5
40,8,3,5
41,3,3,6
42,14,24,6
43,24,30,6
44,5,3,6
45,4,3,6
46,35,12,6
47,3,3,7
48,4,12,7
49,5,4,8
50,7,21,8
51,4,3,8
52,5,5,9
53,3,5,9
54,6,25,9
55,5,4,10
56,4,3,10
57,7,5,11
58,5,5,11
59,3,3,11
