ID,WIDTH,HEIGHT,GROUP
0,3,5,0
1,4,3,0
2,3,40,0
3,3,54,0
4,11,3,1
5,5,3,1
6,3,3,1
7,9,5,1
8,4,3,1
9,3,3,1
10,10,3,1
11,3,4,1
12,5,5,2
13,3,4,2
14,3,4,2
15,5,3,2
16,7,3,2
17,44,35,3
18,4,5,4
19,4,3,4
20,3,4,4
21,15,50,4
22,4,4,5
23,9,5,5
24,3,5,5
25,3,3,5
26,5,3,5
27,3,4,5
28,19,17,5
29,16,5,5
30,4,9,6
31,6,54,6
32,3,4,6
33,3,20,7
34,12,23,8
35,3,5,8
36,3,39,8
37,4,5,9
38,4,15,9
39,4,3,9
40,6,5,9
41,47,4,9
42,10,5,9
43,3,8,9
44,8,3,9
45,3,4,10
46,4,3,10
47,4,3,10
48,3,10,10
49,28,5,11
50,4,32,11
51,3,3,12
52,3,3,12
53,3,3,12
54,3,5,12
55,9,4,12
56,8,4,12
57,5,3,13
58,3,5,13
59,3,5,13
60,24,4,13
61,3,3,13
62,7,3,13
63,4,5,13
64,4,5,13
65,10,5,13
66,3,5,13
67,4,5,14
68,3,3,14
69,3,35,14
70,5,5,15
71,4,5,15
72,4,3,15
73,3,5,15
74,4,28,15
75,4,4,15
76,4,9,15
77,5,3,16
78,4,3,16
79,8,7,16
80,3,6,16
81,4,3,16
82,18,4,16
83,3,3,17
84,3,13,17
85,12,27,17
86,22,4,17
87,47,7,18
88,4,4,18
89,19,6,18
90,28,7,18
91,5,3,18
92,3,8,18
93,4,4,18
94,3,3,18
95,28,11,18
96,3,5,18
97,3,14,18
98,4,4,19
99,3,3,19
