ID,WIDTH,HEIGHT,GROUP
0,18,2,0
1,37,22,0
2,2,2,0
3,3,2,1
4,13,7,1
5,3,22,1
6,4,2,1
7,2,4,1
8,2,2,2
9,3,37,2
10,24,2,2
11,5,2,2
12,2,2,2
13,19,23,3
14,7,36,3
15,3,40,3
16,6,2,3
17,2,2,3
18,13,2,3
19,2,2,3
20,18,4,3
21,6,82,4
22,2,82,4
23,3,15,4
24,3,6,4
25,25,5,4
26,3,4,4
27,3,2,4
28,3,2,4
29,3,2,5
30,2,2,5
31,3,2,5
32,3,20,5
33,46,12,6
34,2,4,6
35,2,2,6
36,19,59,6
37,3,38,7
38,7,7,7
39,8,2,7
40,8,2,7
41,3,2,8
42,3,2,8
43,7,2,8
44,3,4,8
45,22,2,9
46,3,40,9
47,2,2,10
48,3,4,10
49,2,2,10
50,2,2,10
51,11,38,10
52,3,2,10
53,2,2,11
54,11,2,11
55,3,14,11
56,3,4,12
57,3,22,12
58,3,2,12
59,28,22,12
60,2,2,12
61,3,52,12
62,2,2,13
63,4,33,13
64,9,12,13
65,9,22,13
66,3,5,13
67,23,38,13
68,12,7,13
69,23,2,13
