400 600
100
104	118
6	5
48	2
62	1
8	1
7	11
21	21
3	10
24	34
26	2
31	19
9	1
6	3
34	41
36	77
136	57
174	19
1	3
39	52
26	133
1	49
4	158
1	95
29	129
27	3
24	3
211	7
10	116
27	4
283	65
157	22
251	1
84	2
13	16
25	30
15	2
11	111
31	1
212	7
6	26
20	48
214	51
87	21
5	3
9	4
66	37
6	13
30	116
2	88
20	5
14	2
18	5
7	201
30	117
29	23
67	86
104	44
6	10
48	77
8	1
7	88
21	9
3	51
24	19
26	11
31	142
6	12
34	17
36	141
136	49
174	10
39	35
26	81
1	27
4	53
1	36
29	9
27	2
24	2
211	194
10	1
27	19
283	21
157	140
13	14
25	23
15	11
11	50
212	8
6	32
20	170
214	55
87	8
9	83
66	177
6	63
30	95
2	43
20	133
14	3
