400 600
5000
3	2
1	1
6	1
1	1
3	1
2	3
1	1
1	2
2	1
5	1
1	2
1	1
2	1
5	1
1	1
32	3
1	4
1	1
6	2
1	13
1	9
1	9
1	9
1	7
3	1
1	1
41	1
1	1
5	2
14	9
2	2
58	1
1	1
3	1
1	2
3	1
1	13
1	1
1	1
1	1
1	6
1	22
1	1
1	1
4	1
1	4
1	1
2	2
1	3
5	2
1	1
1	1
2	2
1	1
6	5
7	1
3	2
2	1
10	11
1	1
1	6
1	1
1	1
1	1
4	1
1	9
3	1
1	2
1	25
18	1
3	2
1	3
4	2
1	3
1	2
1	1
1	1
7	1
1	1
24	7
4	1
3	1
7	3
8	7
3	1
4	4
2	1
1	5
4	1
2	1
1	1
1	1
41	1
2	8
4	1
1	10
1	1
1	3
1	6
1	1
1	1
1	1
6	14
3	4
1	8
26	2
1	1
1	1
4	1
3	1
1	1
1	1
2	1
1	1
1	1
2	1
2	3
2	11
2	1
18	2
1	4
3	5
2	8
1	1
1	1
5	1
3	1
2	1
1	4
17	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
5	1
1	1
2	1
2	1
2	1
1	2
2	14
2	1
1	1
1	1
7	5
4	1
1	5
2	9
1	1
5	2
1	1
1	8
1	1
1	2
3	4
1	1
1	5
1	4
2	1
1	4
3	1
2	1
1	15
1	1
1	1
1	1
2	8
1	1
4	3
3	1
6	14
1	1
2	2
2	1
1	2
19	1
2	45
3	4
2	3
1	1
1	6
1	1
1	3
1	22
1	1
1	1
1	1
1	2
3	1
2	1
1	2
1	1
10	1
1	1
1	2
1	1
1	1
2	1
2	1
2	8
1	5
14	17
7	2
1	2
3	1
1	1
1	1
2	13
1	9
2	1
1	1
2	2
13	2
1	7
1	1
1	1
3	1
2	1
2	2
11	1
1	1
3	3
1	3
3	1
3	1
1	1
7	1
1	1
1	9
1	1
1	1
3	1
4	3
4	1
3	1
3	25
1	1
2	4
7	1
1	3
1	1
1	8
3	1
2	2
2	4
2	1
12	2
2	17
55	2
1	1
16	1
16	16
1	1
2	1
1	1
1	1
26	8
5	1
1	1
9	1
3	1
5	1
3	2
2	1
10	1
2	1
1	1
5	8
18	1
1	4
16	15
1	10
4	32
1	2
1	1
1	2
3	1
1	1
10	7
5	1
2	2
2	1
1	1
1	1
4	1
1	1
2	1
1	1
1	6
1	3
2	5
9	1
3	2
2	68
3	1
1	1
1	1
5	2
1	1
4	3
5	1
1	1
1	1
1	1
4	7
18	1
5	15
1	1
2	2
1	2
1	1
3	1
1	1
5	5
3	1
4	1
1	1
1	1
4	1
23	7
1	5
2	6
1	4
1	1
1	1
1	1
1	3
1	5
2	1
1	1
5	20
31	1
4	6
1	3
3	1
1	1
1	1
1	1
17	2
1	9
2	2
3	2
1	21
56	1
1	19
2	4
1	6
3	2
1	1
1	4
2	2
1	1
2	1
1	2
1	1
3	1
1	2
4	4
1	1
5	1
8	1
1	1
1	2
1	2
1	1
2	2
3	1
1	1
1	3
20	10
7	1
4	4
1	17
2	100
1	22
9	46
2	2
1	2
18	1
1	2
16	3
20	3
18	1
1	1
1	2
9	1
1	1
1	26
3	1
9	1
1	20
1	2
14	8
2	2
2	1
10	9
2	1
1	24
1	2
1	1
9	2
4	1
1	4
1	1
3	2
2	1
3	18
1	1
1	5
1	1
1	1
2	1
7	14
6	1
1	4
2	15
1	1
1	1
5	8
2	4
1	1
1	1
2	1
14	27
2	1
1	6
3	120
1	1
9	7
2	2
6	1
1	10
6	36
85	1
2	2
1	3
2	3
1	11
1	13
1	12
1	1
1	5
3	7
1	5
9	3
2	11
1	1
3	1
1	1
4	3
1	2
1	1
1	1
1	1
1	1
15	7
12	2
1	11
2	5
1	37
3	1
1	1
2	3
1	34
6	2
4	1
1	4
1	1
48	2
3	3
6	4
2	4
2	4
12	9
4	2
5	1
2	1
4	6
1	2
2	25
1	5
1	7
1	1
1	2
6	1
1	3
3	2
1	3
3	20
1	1
1	2
22	3
18	3
1	1
4	1
1	1
2	1
1	76
32	2
1	11
1	6
4	4
1	1
3	1
2	29
6	1
1	6
1	32
1	26
16	14
12	14
2	1
4	1
1	14
1	7
5	1
1	23
35	2
1	1
5	1
1	1
1	1
1	4
1	1
2	5
3	19
3	11
10	16
27	4
9	8
14	4
1	4
2	2
27	2
1	13
75	14
7	1
8	1
5	1
3	8
2	1
1	4
1	1
57	2
2	2
2	1
1	1
3	4
1	11
1	13
1	1
2	8
2	1
1	4
2	1
16	24
1	1
1	7
1	1
1	1
4	3
1	13
1	4
2	3
2	6
2	3
1	1
1	3
3	26
1	12
1	3
1	19
3	2
12	1
4	3
4	2
4	1
1	1
3	1
4	2
1	6
28	1
1	4
12	1
1	24
1	2
2	1
3	6
1	1
5	1
14	1
2	2
4	11
2	1
1	4
2	2
16	31
15	3
2	8
1	2
2	2
5	1
13	2
1	1
5	3
3	1
1	1
1	1
1	1
24	1
1	7
6	4
14	6
3	22
1	1
2	2
5	5
1	1
5	8
7	2
2	8
3	3
7	4
1	1
1	21
3	6
1	6
10	6
37	3
2	10
2	2
1	1
19	9
1	1
84	12
12	2
51	1
1	6
3	19
1	64
4	6
1	4
2	1
2	1
1	1
2	22
1	5
1	3
7	17
1	1
1	1
3	1
1	1
1	5
1	2
2	2
15	1
2	36
48	2
2	3
5	18
1	9
1	4
1	12
1	9
1	52
3	1
18	1
1	29
12	8
7	2
1	24
1	1
1	10
2	3
1	3
12	7
6	1
1	6
1	2
1	6
1	1
2	11
2	4
9	4
1	3
1	2
1	4
1	2
2	10
1	1
5	28
30	3
3	18
5	16
1	1
1	3
3	1
42	30
50	2
8	43
4	1
6	7
1	3
4	1
1	5
1	5
3	1
2	6
2	52
1	4
1	4
1	7
1	4
1	2
4	6
1	1
8	6
4	1
7	4
1	1
2	2
1	4
2	1
1	1
1	5
1	10
13	3
1	7
3	19
1	1
7	1
1	19
7	1
2	3
1	2
3	3
6	44
1	6
1	5
4	1
2	1
1	5
1	6
3	21
1	1
1	1
3	2
1	1
1	13
4	2
1	3
4	14
1	29
4	1
1	4
1	1
1	13
3	13
2	5
6	4
1	1
1	30
1	3
2	6
10	3
20	1
28	4
2	5
3	1
3	4
1	11
67	1
6	1
1	1
3	4
1	15
1	8
1	10
1	3
1	18
1	1
1	4
2	11
1	43
1	1
2	1
1	1
2	8
9	1
6	1
3	5
3	1
1	9
2	3
1	11
1	9
4	3
1	1
1	26
12	2
13	4
1	6
2	12
2	3
13	3
3	2
1	6
1	2
6	2
3	7
1	5
1	10
1	14
1	17
7	23
5	2
3	3
16	9
1	2
1	6
2	5
1	3
1	39
2	1
5	1
65	7
1	1
2	5
4	5
1	2
2	12
1	2
1	4
25	40
2	10
6	6
3	5
4	1
1	10
3	1
4	57
20	39
2	3
5	33
2	3
3	1
1	1
1	1
1	2
7	6
1	2
1	15
1	1
2	7
1	1
3	14
1	1
1	8
1	1
1	1
3	3
10	9
4	12
1	2
11	1
18	1
1	1
67	1
9	1
4	6
8	2
1	1
7	11
1	1
3	50
2	1
1	2
1	1
4	3
10	2
1	27
1	14
1	2
1	6
3	7
1	2
2	7
1	2
6	4
4	3
22	1
2	1
1	9
3	1
1	28
3	7
7	6
1	5
4	3
3	1
28	2
2	41
1	1
1	1
3	47
3	69
1	10
4	1
2	3
2	1
3	3
5	14
1	1
2	6
2	3
12	5
1	2
9	5
4	4
49	9
6	2
1	17
1	69
1	34
27	1
1	2
6	8
3	4
1	1
16	2
2	26
11	1
3	1
1	9
18	5
2	1
3	3
1	10
2	1
2	1
3	3
1	4
1	1
1	6
2	11
1	40
3	8
1	3
1	18
3	1
1	1
1	1
5	11
17	1
3	1
1	6
2	11
3	14
9	1
1	3
1	3
1	5
1	58
2	4
1	9
4	1
1	10
1	1
1	1
1	1
3	1
2	2
16	4
3	3
1	4
1	58
1	27
3	3
1	1
55	1
8	3
2	9
21	7
1	2
10	22
2	1
1	1
2	2
5	8
1	5
1	24
1	19
4	2
1	3
1	4
1	2
1	14
2	2
1	13
5	9
68	2
11	1
1	1
5	33
32	1
31	14
3	1
1	2
1	14
31	1
2	14
3	9
2	1
1	1
1	33
7	2
10	3
1	2
1	9
1	2
8	11
1	11
1	8
2	1
2	11
5	3
35	2
13	1
3	10
1	1
2	7
6	9
20	2
1	10
119	6
2	12
4	3
3	13
12	13
5	2
1	13
3	8
4	7
1	2
2	45
1	16
1	1
13	10
6	5
3	1
1	9
1	8
7	6
9	68
2	1
1	1
1	7
6	6
1	1
1	9
3	2
13	1
3	6
22	1
11	3
1	10
2	2
1	4
2	1
2	1
1	6
13	1
1	4
10	66
2	4
1	2
2	8
5	6
1	8
1	1
3	1
1	1
6	19
3	6
16	1
1	4
2	3
1	1
1	1
20	8
2	8
1	1
3	2
1	6
4	12
1	1
2	2
3	2
6	1
6	2
4	30
1	15
1	1
2	1
1	2
5	58
5	1
1	42
8	16
49	1
7	12
14	1
6	38
30	4
13	21
33	3
1	25
2	8
1	21
8	20
1	19
4	1
8	3
1	24
2	1
8	1
1	6
2	1
1	7
13	1
6	2
39	5
5	2
1	11
2	1
2	1
10	1
2	14
11	5
19	1
5	1
4	1
1	2
4	1
2	1
1	14
33	29
7	2
2	4
1	1
1	3
1	1
1	1
4	43
1	1
1	2
8	1
9	1
2	43
2	1
1	3
3	1
1	2
5	31
8	21
1	1
1	20
4	1
4	1
1	19
1	1
2	1
15	4
5	11
1	1
3	2
1	2
4	1
1	1
5	1
5	5
3	31
5	1
1	1
1	1
2	40
4	11
10	25
2	1
1	1
3	3
3	3
1	1
1	1
1	5
5	1
13	2
7	15
2	40
1	1
2	1
16	2
16	3
2	2
9	1
1	1
3	7
1	1
6	2
1	1
1	2
1	2
1	1
4	7
1	1
2	1
1	3
1	9
1	1
1	4
2	17
1	6
2	1
39	1
1	1
1	2
1	2
4	56
1	1
5	4
12	1
12	53
1	1
1	3
1	2
2	4
28	1
5	14
1	9
3	3
1	4
2	22
2	1
1	9
1	14
2	13
1	1
1	1
5	1
1	2
2	1
4	1
2	20
22	14
4	17
3	2
5	9
1	1
3	1
1	1
8	11
14	1
2	1
5	2
3	1
1	1
4	1
2	1
1	1
1	1
3	2
1	2
2	1
3	1
12	1
3	2
6	24
3	2
2	7
3	1
1	4
5	1
1	4
1	3
3	5
3	19
2	1
2	2
3	21
1	10
83	11
1	5
10	2
8	1
2	5
1	1
1	5
16	5
2	1
1	1
24	11
1	2
2	12
1	3
1	1
14	11
9	2
10	2
1	1
1	2
3	12
1	3
1	22
1	8
2	2
2	32
1	1
76	2
1	2
25	3
3	1
1	1
70	1
11	21
11	1
13	3
3	1
4	10
3	1
4	18
6	2
2	2
1	4
1	2
1	2
1	10
1	1
2	1
1	22
6	2
2	19
5	1
1	1
10	1
10	1
1	7
10	19
1	2
1	1
6	1
1	6
1	20
2	16
7	2
3	1
2	1
3	1
1	4
3	1
10	10
2	1
2	1
3	2
1	2
1	3
1	1
1	10
2	7
6	3
4	3
8	27
4	59
6	1
75	24
2	1
68	1
6	1
1	1
6	1
1	1
4	1
12	1
1	19
41	7
1	1
4	3
1	1
1	2
8	3
5	4
11	1
1	1
1	1
3	59
1	1
1	1
10	3
1	25
30	5
4	36
1	1
5	97
1	1
30	6
1	94
2	1
2	3
2	1
1	9
1	4
9	1
1	2
5	61
1	12
3	1
1	7
2	16
3	3
1	10
2	8
3	1
8	1
2	2
2	1
1	1
10	1
3	2
1	1
1	1
17	2
30	4
3	1
1	1
45	2
3	3
3	2
38	3
18	7
3	5
1	2
3	1
2	17
11	5
3	3
1	1
1	1
1	2
1	1
3	4
55	1
3	2
12	3
1	1
18	23
11	1
1	19
1	2
22	2
1	14
3	2
1	1
1	11
1	4
1	1
3	10
1	1
1	17
1	3
2	1
3	1
4	2
7	21
3	18
36	1
3	3
4	7
1	18
3	2
61	1
84	8
1	1
1	1
1	10
4	1
3	3
1	1
31	1
1	2
1	1
1	34
1	1
8	2
18	4
1	12
4	1
1	10
1	2
2	12
7	2
1	4
9	33
8	4
3	1
1	3
1	13
3	1
2	3
11	13
2	1
10	1
8	4
1	6
1	1
1	3
4	4
1	1
1	18
1	2
2	1
1	1
2	2
6	2
1	1
1	1
24	1
1	2
13	1
1	6
2	12
2	5
2	5
8	6
3	4
7	3
1	3
2	5
4	19
15	5
48	3
1	1
1	2
1	2
16	7
28	1
8	1
2	9
2	17
6	7
8	5
1	1
2	1
1	2
6	6
10	3
3	16
1	1
1	2
1	1
1	4
2	32
23	1
4	19
1	10
1	6
1	50
1	1
36	2
3	2
2	1
5	1
63	2
2	4
3	6
3	2
6	1
4	47
1	3
6	17
1	3
2	2
8	5
2	4
7	1
52	44
5	5
1	21
1	1
1	7
1	1
2	6
4	1
10	14
1	1
3	5
1	1
1	1
5	1
1	5
1	3
12	1
5	8
32	3
1	23
1	1
4	1
3	47
2	1
1	4
1	36
3	16
9	4
2	2
1	6
1	2
1	3
2	1
1	3
4	9
4	3
2	10
2	3
11	1
3	1
3	3
2	1
3	1
38	1
5	1
2	3
3	2
2	7
1	4
2	8
2	52
4	2
1	5
1	2
1	3
5	13
3	6
4	9
3	3
7	3
3	1
1	24
3	3
4	1
1	11
1	3
2	2
1	1
2	3
3	1
2	5
1	5
3	32
2	2
10	1
2	7
2	5
4	4
3	8
2	1
12	3
12	4
1	1
7	5
15	3
11	9
7	7
4	1
3	4
6	2
1	15
1	1
87	40
1	7
20	29
1	2
2	2
10	3
9	31
1	1
2	13
1	4
1	1
1	8
2	1
1	13
55	1
13	2
4	4
14	1
2	1
1	4
18	1
1	3
2	1
6	4
1	1
2	1
1	4
2	2
1	1
2	72
1	1
3	3
1	1
19	37
3	7
2	12
1	1
2	9
2	2
32	3
1	1
1	1
1	39
3	1
