        40       100       100
      1012        46        22         3
       429        11        39        15
      1225        25        49         4
      1050        42        25         7
      1232        28        44         4
      1078        22        49         6
       560        40        14        14
      1288        28        46         6
       378        14        27        14
       759        23        33         2
       195        15        13        24
       893        19        47         9
      1394        34        41         3
       390        13        30         3
       900        30        30         3
       912        48        19         7
       336        21        16        22
      1100        25        44         2
       713        23        31         8
      2058        49        42         3
       812        28        29         5
       462        21        22        14
      1886        46        41         2
       920        46        20         6
      1440        48        30         2
       360        24        15        10
       684        36        19         6
       374        11        34        13
      1406        38        37         4
       968        44        22         4
       540        30        18        14
       198        18        11         4
       984        24        41         8
      1551        47        33         3
      1015        29        35         5
      1610        46        35         2
       480        20        24        20
      1156        34        34         4
       984        41        24         4
       480        32        15        18
