        40       100       100
      1848        42        44         2
       551        19        29         5
       992        31        32         5
       240        24        10        38
       357        17        21         1
       980        35        28         5
      1176        49        24         7
       462        33        14         5
       720        15        48         4
       273        21        13        28
       242        22        11        14
       819        21        39         3
       902        41        22         1
       648        36        18         1
       990        33        30         5
       460        20        23        11
      1209        39        31         4
       546        39        14         4
       924        22        42         6
      1032        43        24         1
       920        20        46        10
       378        14        27        13
       940        20        47         7
      1222        26        47         1
       459        17        27         7
      1014        39        26         4
       240        16        15        24
       962        26        37         6
       846        47        18        10
       612        36        17         1
       110        10        11        20
       624        16        39        10
       255        15        17        14
      1369        37        37         3
      1008        21        48         6
       396        11        36         2
       840        42        20         6
      1739        47        37         2
      1372        49        28         1
      1170        26        45         4
