        40       100       100
       234        18        13        11
       836        44        19         7
       645        15        43         1
       384        16        24        10
       442        26        17        15
       437        23        19         1
       609        29        21         3
       960        24        40         1
      1160        40        29         1
       735        15        49         6
       825        25        33         8
       160        16        10        45
       798        19        42         6
       308        28        11        19
       704        22        32         3
       704        16        44        10
       559        43        13         7
       408        34        12         3
       450        15        30        16
       660        33        20         8
       660        30        22         8
       780        20        39         6
       410        41        10         6
       450        18        25        18
       960        48        20         9
      1849        43        43         1
      1833        47        39         1
      2021        47        43         3
      1426        46        31         3
       200        20        10        19
       572        26        22         5
      1344        48        28         4
       460        10        46        12
       560        14        40        11
       390        30        13         8
       240        20        12         8
       700        35        20         9
       288        12        24         6
       799        47        17         9
      1886        41        46         1
