        40       100       100
       396        11        36        11
       630        30        21         4
       476        17        28         9
       693        21        33         2
       312        26        12        10
       828        36        23         3
      1892        43        44         4
      1419        43        33         6
      1806        42        43         2
       931        49        19         5
       432        16        27        13
       540        27        20         3
       416        32        13         3
      1558        38        41         3
      2160        45        48         2
      1395        31        45         4
       200        20        10         5
       675        25        27         4
       280        20        14        26
       240        15        16        29
      1056        44        24         5
      1710        45        38         1
      1960        40        49         2
       602        14        43         8
       481        37        13        11
      1880        47        40         3
      1739        37        47         4
       297        27        11        13
       324        12        27        24
       564        12        47        13
      1100        44        25         2
       688        16        43        11
      1008        36        28         5
       494        13        38         1
       720        15        48         5
      1230        41        30         2
       506        46        11        17
      1196        46        26         5
      1554        42        37         1
      1058        23        46         6
