        40       100       100
       612        34        18         5
       238        17        14        27
      1200        48        25         7
       900        20        45        10
       612        36        17         8
       714        42        17         1
       884        26        34         5
       544        17        32        14
       495        15        33         2
       132        12        11        29
       760        40        19        10
       330        15        22         6
      1980        44        45         3
      1026        38        27         4
       400        10        40         1
       560        35        16         8
       598        23        26        10
       891        33        27         8
      1892        44        43         1
       672        48        14         2
       434        31        14        19
       300        12        25        31
       990        33        30         3
       204        12        17        34
       816        17        48         4
      1476        36        41         2
       945        27        35         2
       308        14        22        26
       570        19        30         7
       304        19        16        26
      1519        49        31         5
       221        17        13        17
       672        24        28         8
       696        24        29         7
      1078        49        22         1
      1274        26        49         5
      1023        31        33         5
       396        18        22         7
      1960        49        40         1
       372        12        31        20
