        40       100       100
       850        25        34         1
       234        13        18        25
       598        26        23         6
       390        15        26        16
       231        21        11        34
       640        20        32         6
       880        22        40         3
       576        36        16         8
       220        22        10         5
       187        17        11        39
       870        29        30         3
      1295        35        37         2
       722        19        38         3
       299        13        23         6
      1568        32        49         4
       616        28        22         7
       368        16        23         5
       408        24        17        12
       989        23        43         1
       736        46        16        10
       693        21        33         6
       874        19        46         9
       864        36        24         2
       490        49        10        13
       434        31        14        17
      1880        40        47         3
       506        11        46         3
       300        25        12        27
      1215        27        45         1
      1330        35        38         3
       616        44        14         5
       504        28        18         3
       512        32        16         3
      2009        41        49         3
       336        28        12        24
       228        19        12         1
       988        38        26         1
      1190        34        35         3
       918        34        27         6
       600        15        40        12
