        40       100       100
       462        33        14        13
       273        13        21        12
       884        34        26         4
      1395        45        31         3
       297        11        27        18
       528        33        16        17
      1886        41        46         4
       875        25        35         5
      1040        40        26         3
      1120        40        28         2
      1050        30        35         6
       552        24        23        14
       418        11        38        10
       432        27        16         5
       580        29        20         1
       656        16        41         4
       943        23        41         6
       968        22        44         5
       342        19        18        25
       527        31        17         6
      1128        24        47         2
      1344        32        42         1
      1295        35        37         2
       286        13        22        21
       312        26        12        12
       616        44        14         9
      1406        38        37         3
      1024        32        32         2
       540        20        27        11
       480        10        48         7
       703        19        37         3
       588        12        49         3
       494        13        38        13
       552        23        24         2
       600        40        15        12
       602        43        14         7
      1196        26        46         6
      1012        22        46         8
      1092        26        42         6
       828        46        18         8
