        40       100       100
       342        18        19        22
      1656        36        46         3
       589        31        19         8
       585        15        39        12
       615        15        41         9
       441        21        21        14
       837        31        27         5
       528        22        24        15
      1435        41        35         2
      1035        23        45         6
       352        16        22        13
       612        18        34         8
      1064        38        28         1
       559        43        13         1
       480        16        30         2
       225        15        15        22
       441        21        21         3
       496        16        31        16
      1755        45        39         4
       429        33        13        14
       855        19        45         7
       504        28        18        12
       697        17        41         1
       990        45        22         1
       576        24        24         8
      1287        39        33         1
       814        22        37         4
      1519        31        49         1
      1960        40        49         4
       456        38        12        10
       693        21        33        10
       792        24        33         4
       510        17        30        11
       780        26        30         6
       841        29        29         1
      2021        43        47         2
       240        16        15        14
       272        16        17         3
       290        29        10        12
      1376        32        43         1
