        40       100       100
      1209        39        31         3
      1044        36        29         6
       234        13        18        27
      1720        43        40         1
       533        41        13         8
       420        42        10        10
      1932        42        46         3
      1178        38        31         3
       495        45        11        17
      1610        35        46         4
       864        18        48         6
       684        19        36         2
      2352        48        49         2
       783        27        29         4
       560        16        35         1
       986        34        29         4
      1392        48        29         5
       432        36        12        13
       552        23        24        11
      2064        43        48         2
       720        45        16         3
       481        37        13         8
       986        29        34         2
       900        25        36         4
       874        38        23         6
      1320        44        30         5
       999        37        27         2
       459        27        17         7
       294        14        21        25
      1702        37        46         3
       957        33        29         7
      1147        37        31         5
      1188        44        27         4
       819        39        21         4
       768        48        16         8
       638        29        22         8
       561        33        17        11
       444        12        37        16
      1710        38        45         3
       364        28        13        21
