ID,WIDTH,HEIGHT,GROUP
0,50,41,0
1,20,20,1
2,25,77,2
3,93,20,2
4,54,10,3
5,14,41,4
6,21,18,5
7,18,20,5
8,31,12,5
9,38,21,6
10,45,11,7
11,48,23,8
12,26,4,9
13,59,19,9
14,17,33,10
15,57,15,10
16,9,61,11
17,15,72,12
18,18,74,13
19,27,53,14
20,32,9,15
21,16,63,16
22,29,26,17
23,23,11,18
24,4,8,19
25,6,11,20
26,16,3,21
27,5,10,22
28,23,4,22
29,10,30,23
30,28,71,24
31,12,4,25
32,24,13,26
33,49,86,27
34,58,29,28
35,7,18,29
36,26,20,29
37,37,57,30
38,33,17,31
39,27,23,32
40,15,8,32
41,23,18,33
42,64,14,34
43,12,6,34
44,34,51,35
45,26,31,35
46,55,52,36
47,11,7,37
48,5,12,38
