ID,WIDTH,HEIGHT,GROUP
0,22,47,0
1,78,15,1
2,19,6,2
3,12,33,3
4,22,58,3
5,28,43,4
6,12,13,5
7,5,9,6
8,78,35,7
9,8,54,8
10,3,15,8
11,16,9,9
12,3,6,9
13,38,48,10
14,23,19,10
15,16,53,11
16,64,19,11
17,24,10,11
18,39,24,11
19,10,38,12
20,62,18,13
21,13,41,14
22,15,22,15
23,10,13,16
24,4,27,17
25,18,5,18
26,27,14,19
27,22,37,20
28,21,6,21
29,20,15,21
30,44,7,22
31,15,92,23
32,5,30,23
33,41,27,24
34,20,37,25
35,14,97,26
36,30,115,26
37,110,32,27
38,37,76,28
39,62,17,29
40,18,13,30
41,7,22,31
42,6,6,32
43,72,12,33
44,21,61,34
45,20,91,35
46,67,16,36
47,6,11,37
48,3,8,38
