ID,WIDTH,HEIGHT,GROUP
0,56,18,0
1,35,46,1
2,32,18,2
3,20,28,3
4,22,8,4
5,19,8,5
6,27,18,6
7,15,32,7
8,7,29,8
9,40,18,9
10,5,26,10
11,32,13,11
12,41,6,12
13,22,5,13
14,31,20,14
15,25,5,15
16,54,27,16
17,71,38,17
18,14,9,18
19,18,11,18
20,5,2,18
21,55,28,18
22,12,15,18
23,31,12,19
24,36,56,20
25,51,75,20
26,37,32,20
27,17,13,21
28,33,11,22
29,22,92,23
30,27,23,23
31,76,35,24
32,50,37,24
33,16,51,25
34,13,10,26
35,11,37,27
36,60,9,28
37,17,3,28
38,12,45,29
39,10,8,30
40,25,11,31
41,37,102,32
42,36,10,32
43,109,16,33
44,45,19,34
45,5,30,35
46,7,42,36
47,30,11,37
48,46,15,38
